| '''Message length''' || '''Consumed cycles''' || '''Stack Usage''' 
|0 || 69227 || 752
|0 || 49842 || 752
|0 || 49892 || 752
|0 || 50058 || 752
|0 || 49842 || 752
|0 || 49825 || 752
|0 || 49692 || 752
|0 || 49775 || 752
|1 || 79700 || 756
|1 || 79401 || 756
|1 || 79700 || 756
|1 || 79684 || 756
|1 || 79650 || 756
|1 || 79584 || 756
|1 || 79734 || 756
|1 || 79717 || 756
|2 || 79650 || 756
|2 || 79684 || 756
|2 || 79667 || 756
|2 || 79667 || 756
|2 || 79650 || 756
|2 || 79700 || 756
|2 || 79883 || 756
|2 || 79667 || 756
|4 || 79152 || 752
|4 || 79135 || 752
|4 || 79202 || 752
|4 || 79102 || 752
|4 || 79102 || 752
|4 || 79185 || 752
|4 || 79019 || 752
|4 || 98071 || 752
|8 || 79218 || 752
|8 || 79185 || 752
|8 || 79451 || 752
|8 || 79251 || 752
|8 || 79251 || 752
|8 || 79235 || 752
|8 || 79301 || 752
|8 || 79102 || 752
|16 || 79235 || 752
|16 || 79019 || 752
|16 || 79285 || 752
|16 || 79268 || 752
|16 || 79384 || 752
|16 || 79318 || 752
|16 || 79152 || 752
|16 || 79218 || 752
|32 || 79118 || 752
|32 || 79335 || 752
|32 || 79384 || 752
|32 || 79434 || 752
|32 || 79384 || 752
|32 || 79418 || 752
|32 || 79418 || 752
|32 || 79418 || 752
|64 || 79335 || 752
|64 || 79384 || 752
|64 || 79617 || 752
|64 || 79667 || 752
|64 || 79634 || 752
|64 || 79650 || 752
|64 || 79451 || 752
|64 || 79634 || 752
|128 || 108761 || 752
|128 || 108977 || 752
|128 || 108977 || 752
|128 || 108960 || 752
|128 || 109010 || 752
|128 || 108794 || 752
|128 || 108794 || 752
|128 || 108977 || 752
|256 || 186898 || 752
|256 || 167514 || 752
|256 || 167746 || 752
|256 || 167746 || 752
|256 || 167730 || 752
|256 || 167746 || 752
|256 || 167613 || 752
|256 || 167796 || 752
|512 || 285152 || 752
|512 || 284919 || 752
|512 || 284869 || 752
|512 || 284919 || 752
|512 || 285119 || 752
|512 || 308061 || 752
|512 || 308178 || 752
|512 || 284919 || 752
|576 || 337255 || 752
|576 || 314612 || 752
|576 || 333547 || 752
|576 || 314429 || 752
|576 || 314612 || 752
|576 || 314445 || 752
|576 || 314445 || 752
|576 || 314329 || 752
|1024 || 519830 || 752
|1024 || 519631 || 752
|1024 || 539498 || 752
|1024 || 519631 || 752
|1024 || 519448 || 752
|1024 || 519598 || 752
|1024 || 538467 || 752
|1024 || 519382 || 752
|1536 || 773096 || 752
|1536 || 754077 || 752
|1536 || 776437 || 752
|1536 || 753911 || 752
|1536 || 753994 || 752
|1536 || 772963 || 752
|1536 || 754060 || 752
|1536 || 754060 || 752
|2048 || 988556 || 752
|2048 || 988140 || 752
|2048 || 1013643 || 752
|2048 || 988656 || 752
|2048 || 1011232 || 752
|2048 || 988356 || 752
|2048 || 1011216 || 752
|2048 || 988473 || 752
