| '''Message length''' || '''Consumed cycles''' || '''Stack Usage''' 
|0 || 347625 || 154
|0 || 347626 || 154
|0 || 347625 || 154
|0 || 347625 || 154
|0 || 347626 || 154
|0 || 347625 || 154
|0 || 347625 || 154
|0 || 347625 || 154
|1 || 347683 || 154
|1 || 347684 || 154
|1 || 347684 || 154
|1 || 347683 || 154
|1 || 347683 || 154
|1 || 347684 || 154
|1 || 347683 || 154
|1 || 347683 || 154
|2 || 347679 || 154
|2 || 347679 || 154
|2 || 347680 || 154
|2 || 347679 || 154
|2 || 347679 || 154
|2 || 347680 || 154
|2 || 347679 || 154
|2 || 347679 || 154
|4 || 347707 || 154
|4 || 347706 || 154
|4 || 347706 || 154
|4 || 347706 || 154
|4 || 347706 || 154
|4 || 347706 || 154
|4 || 347707 || 154
|4 || 347707 || 154
|8 || 347761 || 154
|8 || 347760 || 154
|8 || 347761 || 154
|8 || 347760 || 154
|8 || 347760 || 154
|8 || 347760 || 154
|8 || 347761 || 154
|8 || 347760 || 154
|16 || 347869 || 154
|16 || 347868 || 154
|16 || 347869 || 154
|16 || 347869 || 154
|16 || 347868 || 154
|16 || 347869 || 154
|16 || 347868 || 154
|16 || 347868 || 154
|32 || 348084 || 154
|32 || 348085 || 154
|32 || 348084 || 154
|32 || 348084 || 154
|32 || 348085 || 154
|32 || 348084 || 154
|32 || 348085 || 154
|32 || 348084 || 154
|64 || 463503 || 154
|64 || 463502 || 154
|64 || 463503 || 154
|64 || 463502 || 154
|64 || 463502 || 154
|64 || 463502 || 154
|64 || 463503 || 154
|64 || 463502 || 154
|128 || 694249 || 154
|128 || 694249 || 154
|128 || 694249 || 154
|128 || 694248 || 154
|128 || 694249 || 154
|128 || 694249 || 154
|128 || 694250 || 154
|128 || 694249 || 154
|256 || 1155742 || 154
|256 || 1155742 || 154
|256 || 1155741 || 154
|256 || 1155742 || 154
|256 || 1155741 || 154
|256 || 1155741 || 154
|256 || 1155742 || 154
|256 || 1155742 || 154
|512 || 2078727 || 154
|512 || 2078727 || 154
|512 || 2078726 || 154
|512 || 2078728 || 154
|512 || 2078727 || 154
|512 || 2078727 || 154
|512 || 2078727 || 154
|512 || 2078727 || 154
|576 || 2309473 || 154
|576 || 2309473 || 154
|576 || 2309473 || 154
|576 || 2309473 || 154
|576 || 2309474 || 154
|576 || 2309474 || 154
|576 || 2309473 || 154
|576 || 2309474 || 154
|1024 || 3924699 || 154
|1024 || 3924698 || 154
|1024 || 3924697 || 154
|1024 || 3924698 || 154
|1024 || 3924698 || 154
|1024 || 3924698 || 154
|1024 || 3924698 || 154
|1024 || 3924698 || 154
|1536 || 5770668 || 154
|1536 || 5770668 || 154
|1536 || 5770668 || 154
|1536 || 5770668 || 154
|1536 || 5770668 || 154
|1536 || 5770668 || 154
|1536 || 5770667 || 154
|1536 || 5770669 || 154
|2048 || 7616639 || 154
|2048 || 7616640 || 154
|2048 || 7616640 || 154
|2048 || 7616640 || 154
|2048 || 7616639 || 154
|2048 || 7616640 || 154
|2048 || 7616639 || 154
|2048 || 7616638 || 154
