| '''Message length''' || '''Consumed cycles''' || '''Stack Usage''' 
|0 || 119584 || 2424
|0 || 66350 || 2424
|0 || 66434 || 2424
|0 || 66168 || 2424
|0 || 66367 || 2424
|0 || 66217 || 2424
|0 || 66184 || 2424
|0 || 66251 || 2424
|1 || 66749 || 2428
|1 || 66550 || 2428
|1 || 66434 || 2428
|1 || 66683 || 2428
|1 || 66500 || 2428
|1 || 66666 || 2428
|1 || 66450 || 2428
|1 || 66550 || 2428
|2 || 66733 || 2428
|2 || 66367 || 2428
|2 || 66816 || 2428
|2 || 66833 || 2428
|2 || 66882 || 2428
|2 || 66783 || 2428
|2 || 66700 || 2428
|2 || 66799 || 2428
|4 || 66234 || 2424
|4 || 66267 || 2424
|4 || 66168 || 2424
|4 || 66234 || 2424
|4 || 66301 || 2424
|4 || 66151 || 2424
|4 || 66234 || 2424
|4 || 66201 || 2424
|8 || 66251 || 2424
|8 || 66500 || 2424
|8 || 66417 || 2424
|8 || 66350 || 2424
|8 || 66217 || 2424
|8 || 66201 || 2424
|8 || 66234 || 2424
|8 || 66284 || 2424
|16 || 66168 || 2424
|16 || 66217 || 2424
|16 || 66217 || 2424
|16 || 66267 || 2424
|16 || 66334 || 2424
|16 || 66184 || 2424
|16 || 66168 || 2424
|16 || 66217 || 2424
|32 || 66317 || 2424
|32 || 66334 || 2424
|32 || 66334 || 2424
|32 || 66334 || 2424
|32 || 66367 || 2424
|32 || 66284 || 2424
|32 || 66334 || 2424
|32 || 66284 || 2424
|64 || 66051 || 2424
|64 || 66467 || 2424
|64 || 66400 || 2424
|64 || 66384 || 2424
|64 || 66417 || 2424
|64 || 66517 || 2424
|64 || 66550 || 2424
|64 || 66500 || 2424
|128 || 66201 || 2416
|128 || 66151 || 2416
|128 || 66134 || 2416
|128 || 66217 || 2416
|128 || 85386 || 2416
|128 || 66134 || 2416
|128 || 66168 || 2416
|128 || 66184 || 2416
|256 || 103607 || 2424
|256 || 103557 || 2424
|256 || 103607 || 2424
|256 || 123823 || 2424
|256 || 103624 || 2424
|256 || 103557 || 2424
|256 || 103524 || 2424
|256 || 103590 || 2424
|512 || 176757 || 2424
|512 || 176790 || 2424
|512 || 176890 || 2424
|512 || 176757 || 2424
|512 || 200115 || 2424
|512 || 176790 || 2424
|512 || 176774 || 2424
|512 || 176940 || 2424
|576 || 213482 || 2424
|576 || 213415 || 2424
|576 || 213482 || 2424
|576 || 213399 || 2424
|576 || 213598 || 2424
|576 || 213482 || 2424
|576 || 213465 || 2424
|576 || 213581 || 2424
|1024 || 346665 || 2424
|1024 || 347147 || 2424
|1024 || 323473 || 2424
|1024 || 323373 || 2424
|1024 || 343473 || 2424
|1024 || 323306 || 2424
|1024 || 323423 || 2424
|1024 || 323340 || 2424
|1536 || 469889 || 2424
|1536 || 469889 || 2424
|1536 || 469989 || 2424
|1536 || 469906 || 2424
|1536 || 470089 || 2424
|1536 || 493330 || 2424
|1536 || 469872 || 2424
|1536 || 469872 || 2424
|2048 || 616239 || 2424
|2048 || 616256 || 2424
|2048 || 616372 || 2424
|2048 || 616239 || 2424
|2048 || 616256 || 2424
|2048 || 636455 || 2424
|2048 || 616372 || 2424
|2048 || 616538 || 2424
