| '''Message length''' || '''Consumed cycles''' || '''Stack Usage''' 
|0 || 192071 || 304
|0 || 32231 || 304
|0 || 33345 || 304
|0 || 32186 || 304
|0 || 32681 || 304
|0 || 32389 || 304
|0 || 224078 || 304
|0 || 32175 || 304
|1 || 63236 || 304
|1 || 33998 || 304
|1 || 33255 || 304
|1 || 32749 || 304
|1 || 32558 || 304
|1 || 52301 || 304
|1 || 33559 || 304
|1 || 32884 || 304
|2 || 51188 || 304
|2 || 32861 || 304
|2 || 32940 || 304
|2 || 50321 || 304
|2 || 52155 || 304
|2 || 33379 || 304
|2 || 33671 || 304
|2 || 33503 || 304
|4 || 78829 || 304
|4 || 65610 || 304
|4 || 52414 || 304
|4 || 33525 || 304
|4 || 33953 || 304
|4 || 33469 || 304
|4 || 34695 || 304
|4 || 33863 || 304
|8 || 87840 || 304
|8 || 101531 || 304
|8 || 58770 || 304
|8 || 71404 || 304
|8 || 58635 || 304
|8 || 59141 || 304
|8 || 39533 || 304
|8 || 38475 || 304
|16 || 69266 || 304
|16 || 44775 || 304
|16 || 44168 || 304
|16 || 44168 || 304
|16 || 45416 || 304
|16 || 45709 || 304
|16 || 45011 || 304
|16 || 44348 || 304
|32 || 56813 || 304
|32 || 55800 || 304
|32 || 55789 || 304
|32 || 57364 || 304
|32 || 57510 || 304
|32 || 56869 || 304
|32 || 55519 || 304
|32 || 55530 || 304
|64 || 78424 || 304
|64 || 79065 || 304
|64 || 81304 || 304
|64 || 78368 || 304
|64 || 80786 || 304
|64 || 79043 || 304
|64 || 79605 || 304
|64 || 80876 || 304
|128 || 124706 || 304
|128 || 125021 || 304
|128 || 124808 || 304
|128 || 123671 || 304
|128 || 124706 || 304
|128 || 125966 || 304
|128 || 124234 || 304
|128 || 886027 || 304
|256 || 212636 || 304
|256 || 212917 || 304
|256 || 248906 || 304
|256 || 214166 || 304
|256 || 215325 || 304
|256 || 213086 || 304
|256 || 244429 || 304
|256 || 214616 || 304
|512 || 390218 || 304
|512 || 427815 || 304
|512 || 503224 || 304
|512 || 396686 || 304
|512 || 394144 || 304
|512 || 389104 || 304
|512 || 420761 || 304
|512 || 387113 || 304
|576 || 433688 || 304
|576 || 433631 || 304
|576 || 453038 || 304
|576 || 743659 || 304
|576 || 434723 || 304
|576 || 439807 || 304
|576 || 440134 || 304
|576 || 430965 || 304
|1024 || 739046 || 304
|1024 || 1477058 || 304
|1024 || 737786 || 304
|1024 || 740509 || 304
|1024 || 1303436 || 304
|1024 || 833378 || 304
|1024 || 737663 || 304
|1024 || 1300793 || 304
|1536 || 1123988 || 304
|1536 || 1123526 || 304
|1536 || 1109419 || 304
|1536 || 1124494 || 304
|1536 || 1091025 || 304
|1536 || 1089495 || 304
|1536 || 1226014 || 304
|1536 || 1127813 || 304
|2048 || 2011185 || 304
|2048 || 1751884 || 304
|2048 || 1560420 || 304
|2048 || 2008170 || 304
|2048 || 1583156 || 304
|2048 || 1596499 || 304
|2048 || 1800518 || 304
|2048 || 1452791 || 304
