| '''Message length''' || '''Consumed cycles''' || '''Stack Usage''' 
|0 || 61538 || 1356
|0 || 35471 || 1356
|0 || 35516 || 1356
|0 || 35044 || 1356
|0 || 35471 || 1356
|0 || 34718 || 1356
|0 || 34695 || 1356
|0 || 34740 || 1356
|1 || 35449 || 1356
|1 || 34909 || 1356
|1 || 34864 || 1356
|1 || 34988 || 1356
|1 || 35460 || 1356
|1 || 34819 || 1356
|1 || 35663 || 1356
|1 || 34718 || 1356
|2 || 35674 || 1356
|2 || 35010 || 1356
|2 || 35291 || 1356
|2 || 34943 || 1356
|2 || 35044 || 1356
|2 || 35539 || 1356
|2 || 34751 || 1356
|2 || 35753 || 1356
|4 || 35201 || 1356
|4 || 34751 || 1356
|4 || 35584 || 1356
|4 || 34796 || 1356
|4 || 34808 || 1356
|4 || 34763 || 1356
|4 || 34808 || 1356
|4 || 35505 || 1356
|8 || 34819 || 1356
|8 || 35618 || 1356
|8 || 34898 || 1356
|8 || 35764 || 1356
|8 || 48668 || 1356
|8 || 34830 || 1356
|8 || 34943 || 1356
|8 || 35044 || 1356
|16 || 35303 || 1356
|16 || 35089 || 1356
|16 || 34920 || 1356
|16 || 35708 || 1356
|16 || 35134 || 1356
|16 || 35145 || 1356
|16 || 35809 || 1356
|16 || 35438 || 1356
|32 || 34695 || 1356
|32 || 35820 || 1356
|32 || 34808 || 1356
|32 || 35033 || 1356
|32 || 35685 || 1356
|32 || 35089 || 1356
|32 || 34909 || 1356
|32 || 34898 || 1356
|64 || 34931 || 1356
|64 || 36079 || 1356
|64 || 35843 || 1356
|64 || 35123 || 1356
|64 || 34931 || 1356
|64 || 35876 || 1356
|64 || 35145 || 1356
|64 || 34965 || 1356
|128 || 45697 || 1356
|128 || 45450 || 1356
|128 || 45563 || 1356
|128 || 45506 || 1356
|128 || 45394 || 1356
|128 || 45866 || 1356
|128 || 46013 || 1356
|128 || 46181 || 1356
|256 || 55744 || 1356
|256 || 56408 || 1356
|256 || 69255 || 1356
|256 || 55643 || 1356
|256 || 56149 || 1356
|256 || 55440 || 1356
|256 || 55924 || 1356
|256 || 55327 || 1356
|512 || 76545 || 1356
|512 || 76691 || 1356
|512 || 76759 || 1356
|512 || 76286 || 1356
|512 || 76748 || 1356
|512 || 76253 || 1356
|512 || 76601 || 1356
|512 || 76523 || 1356
|576 || 77040 || 1356
|576 || 76286 || 1356
|576 || 76939 || 1356
|576 || 77501 || 1356
|576 || 82519 || 1356
|576 || 76388 || 1356
|576 || 76770 || 1356
|576 || 77243 || 1356
|1024 || 119374 || 1356
|1024 || 118069 || 1356
|1024 || 118654 || 1356
|1024 || 117911 || 1356
|1024 || 118597 || 1356
|1024 || 119093 || 1356
|1024 || 118136 || 1356
|1024 || 118361 || 1356
|1536 || 161066 || 1356
|1536 || 160943 || 1356
|1536 || 160009 || 1356
|1536 || 160110 || 1356
|1536 || 160414 || 1356
|1536 || 160583 || 1356
|1536 || 160785 || 1356
|1536 || 160031 || 1356
|2048 || 201915 || 1356
|2048 || 200891 || 1356
|2048 || 202613 || 1356
|2048 || 201803 || 1356
|2048 || 202444 || 1356
|2048 || 201184 || 1356
|2048 || 201589 || 1356
|2048 || 216034 || 1356
