| '''Message length''' || '''Consumed cycles''' || '''Stack Usage''' 
|0 || 39883 || 560
|0 || 34649 || 560
|0 || 34715 || 560
|0 || 35007 || 560
|0 || 34251 || 560
|0 || 34927 || 560
|0 || 34848 || 560
|0 || 34755 || 560
|1 || 35073 || 560
|1 || 35113 || 560
|1 || 35086 || 560
|1 || 35298 || 560
|1 || 35086 || 560
|1 || 34927 || 560
|1 || 35007 || 560
|1 || 34675 || 560
|2 || 34901 || 560
|2 || 35007 || 560
|2 || 35205 || 560
|2 || 33827 || 560
|2 || 34993 || 560
|2 || 35020 || 560
|2 || 35046 || 560
|2 || 34238 || 560
|4 || 35338 || 560
|4 || 34821 || 560
|4 || 34808 || 560
|4 || 34556 || 560
|4 || 35020 || 560
|4 || 34755 || 560
|4 || 34887 || 560
|4 || 34450 || 560
|8 || 34861 || 560
|8 || 34861 || 560
|8 || 34251 || 560
|8 || 34980 || 560
|8 || 35351 || 560
|8 || 35298 || 560
|8 || 34450 || 560
|8 || 34808 || 560
|16 || 34463 || 560
|16 || 35166 || 560
|16 || 34344 || 560
|16 || 34914 || 560
|16 || 34848 || 560
|16 || 35205 || 560
|16 || 34225 || 560
|16 || 35152 || 560
|32 || 35126 || 560
|32 || 34026 || 560
|32 || 34530 || 560
|32 || 34092 || 560
|32 || 34954 || 560
|32 || 34265 || 560
|32 || 34914 || 560
|32 || 34861 || 560
|64 || 37670 || 560
|64 || 37710 || 560
|64 || 38518 || 560
|64 || 38425 || 560
|64 || 38107 || 560
|64 || 37657 || 560
|64 || 38107 || 560
|64 || 38134 || 560
|128 || 41632 || 560
|128 || 41989 || 560
|128 || 42162 || 560
|128 || 42466 || 560
|128 || 41579 || 560
|128 || 42188 || 560
|128 || 42109 || 560
|128 || 42427 || 560
|256 || 48482 || 560
|256 || 49343 || 560
|256 || 49131 || 560
|256 || 49489 || 560
|256 || 48402 || 560
|256 || 49621 || 560
|256 || 49489 || 560
|256 || 49913 || 560
|512 || 64461 || 560
|512 || 64196 || 560
|512 || 64037 || 560
|512 || 63680 || 560
|512 || 64130 || 560
|512 || 64170 || 560
|512 || 64276 || 560
|512 || 63255 || 560
|576 || 67867 || 560
|576 || 68224 || 560
|576 || 66899 || 560
|576 || 68012 || 560
|576 || 67920 || 560
|576 || 68132 || 560
|576 || 67814 || 560
|576 || 67946 || 560
|1024 || 94022 || 560
|1024 || 93108 || 560
|1024 || 93797 || 560
|1024 || 94539 || 560
|1024 || 93161 || 560
|1024 || 93373 || 560
|1024 || 93452 || 560
|1024 || 94102 || 560
|1536 || 123583 || 560
|1536 || 122973 || 560
|1536 || 123742 || 560
|1536 || 123517 || 560
|1536 || 122563 || 560
|1536 || 123503 || 560
|1536 || 122324 || 560
|1536 || 122669 || 560
|2048 || 171588 || 560
|2048 || 163995 || 560
|2048 || 163465 || 560
|2048 || 160047 || 560
|2048 || 163730 || 560
|2048 || 165532 || 560
|2048 || 166539 || 560
|2048 || 166844 || 560
