| '''Message length''' || '''Consumed cycles''' || '''Stack Usage''' 
|0 || 183566 || 1600
|0 || 86841 || 1600
|0 || 86708 || 1600
|0 || 86814 || 1600
|0 || 86774 || 1600
|0 || 86788 || 1600
|0 || 86814 || 1600
|0 || 86721 || 1600
|1 || 88510 || 1600
|1 || 88682 || 1600
|1 || 88775 || 1600
|1 || 88404 || 1600
|1 || 88311 || 1600
|1 || 88272 || 1600
|1 || 88590 || 1600
|1 || 88550 || 1600
|2 || 88510 || 1600
|2 || 88603 || 1600
|2 || 88457 || 1600
|2 || 88656 || 1600
|2 || 88576 || 1600
|2 || 88629 || 1600
|2 || 88735 || 1600
|2 || 88563 || 1600
|4 || 88510 || 1600
|4 || 88908 || 1600
|4 || 88855 || 1600
|4 || 88616 || 1600
|4 || 88669 || 1600
|4 || 88868 || 1600
|4 || 88629 || 1600
|4 || 88417 || 1600
|8 || 88841 || 1600
|8 || 89040 || 1600
|8 || 88802 || 1600
|8 || 88205 || 1600
|8 || 88894 || 1600
|8 || 88563 || 1600
|8 || 88934 || 1600
|8 || 89146 || 1600
|16 || 88841 || 1600
|16 || 88788 || 1600
|16 || 88908 || 1600
|16 || 88775 || 1600
|16 || 88510 || 1600
|16 || 89053 || 1600
|16 || 88881 || 1600
|16 || 88881 || 1600
|32 || 89067 || 1600
|32 || 89000 || 1600
|32 || 89226 || 1600
|32 || 89265 || 1600
|32 || 89067 || 1600
|32 || 88868 || 1600
|32 || 88921 || 1600
|32 || 89371 || 1600
|64 || 89226 || 1600
|64 || 89133 || 1600
|64 || 89252 || 1600
|64 || 89252 || 1600
|64 || 89292 || 1600
|64 || 89491 || 1600
|64 || 89173 || 1600
|64 || 89292 || 1600
|128 || 89650 || 1600
|128 || 89517 || 1600
|128 || 89093 || 1600
|128 || 89848 || 1600
|128 || 89504 || 1600
|128 || 89663 || 1600
|128 || 89557 || 1600
|128 || 89557 || 1600
|256 || 132884 || 1600
|256 || 108557 || 1600
|256 || 108557 || 1600
|256 || 108716 || 1600
|256 || 108147 || 1600
|256 || 108372 || 1600
|256 || 108332 || 1600
|256 || 108584 || 1600
|512 || 140887 || 1600
|512 || 140993 || 1600
|512 || 140781 || 1600
|512 || 140808 || 1600
|512 || 141007 || 1600
|512 || 140622 || 1600
|512 || 141060 || 1600
|512 || 140954 || 1600
|576 || 155277 || 1600
|576 || 155343 || 1600
|576 || 155264 || 1600
|576 || 155688 || 1600
|576 || 155913 || 1600
|576 || 155396 || 1600
|576 || 155568 || 1600
|576 || 155038 || 1600
|1024 || 205746 || 1600
|1024 || 205627 || 1600
|1024 || 205428 || 1600
|1024 || 205614 || 1600
|1024 || 205852 || 1600
|1024 || 206064 || 1600
|1024 || 205958 || 1600
|1024 || 205918 || 1600
|1536 || 254811 || 1600
|1536 || 254135 || 1600
|1536 || 255116 || 1600
|1536 || 254970 || 1600
|1536 || 255407 || 1600
|1536 || 255169 || 1600
|1536 || 255354 || 1600
|1536 || 254639 || 1600
|2048 || 319935 || 1600
|2048 || 320120 || 1600
|2048 || 320200 || 1600
|2048 || 320041 || 1600
|2048 || 319723 || 1600
|2048 || 320173 || 1600
|2048 || 320319 || 1600
|2048 || 320014 || 1600
