| '''Message length''' || '''Consumed cycles''' || '''Stack Usage''' 
|0 || 1165005 || 880
|0 || 25819 || 880
|0 || 25999 || 880
|0 || 26100 || 880
|0 || 26235 || 880
|0 || 25988 || 880
|0 || 25954 || 880
|0 || 25943 || 880
|1 || 25909 || 880
|1 || 25954 || 880
|1 || 26145 || 880
|1 || 26044 || 880
|1 || 25796 || 880
|1 || 26055 || 880
|1 || 34234 || 880
|1 || 26055 || 880
|2 || 26044 || 880
|2 || 25965 || 880
|2 || 25999 || 880
|2 || 25830 || 880
|2 || 25594 || 880
|2 || 26055 || 880
|2 || 25954 || 880
|2 || 32355 || 880
|4 || 26033 || 880
|4 || 26145 || 880
|4 || 25864 || 880
|4 || 25808 || 880
|4 || 25976 || 880
|4 || 25841 || 880
|4 || 25999 || 880
|4 || 25943 || 880
|8 || 284400 || 880
|8 || 25988 || 880
|8 || 25830 || 880
|8 || 25875 || 880
|8 || 26078 || 880
|8 || 25897 || 880
|8 || 25886 || 880
|8 || 25841 || 880
|16 || 26055 || 880
|16 || 25864 || 880
|16 || 25841 || 880
|16 || 26179 || 880
|16 || 26066 || 880
|16 || 26111 || 880
|16 || 25965 || 880
|16 || 25988 || 880
|32 || 25774 || 880
|32 || 26449 || 880
|32 || 26089 || 880
|32 || 25819 || 880
|32 || 25774 || 880
|32 || 25830 || 880
|32 || 25864 || 880
|32 || 25864 || 880
|64 || 29790 || 880
|64 || 29689 || 880
|64 || 29801 || 880
|64 || 29779 || 880
|64 || 29813 || 880
|64 || 770198 || 880
|64 || 29936 || 880
|64 || 29385 || 880
|128 || 33874 || 880
|128 || 344239 || 880
|128 || 33581 || 880
|128 || 33863 || 880
|128 || 33536 || 880
|128 || 33784 || 880
|128 || 34076 || 880
|128 || 33761 || 880
|256 || 40669 || 880
|256 || 41096 || 880
|256 || 40781 || 880
|256 || 40916 || 880
|256 || 40860 || 880
|256 || 41119 || 880
|256 || 41040 || 880
|256 || 41040 || 880
|512 || 54788 || 880
|512 || 55193 || 880
|512 || 55046 || 880
|512 || 54934 || 880
|512 || 55463 || 880
|512 || 55181 || 880
|512 || 55260 || 880
|512 || 55069 || 880
|576 || 71359 || 880
|576 || 58691 || 880
|576 || 160943 || 880
|576 || 58253 || 880
|576 || 58927 || 880
|576 || 58849 || 880
|576 || 58241 || 880
|576 || 58646 || 880
|1024 || 83554 || 880
|1024 || 83610 || 880
|1024 || 83644 || 880
|1024 || 83835 || 880
|1024 || 83475 || 880
|1024 || 83689 || 880
|1024 || 83756 || 880
|1024 || 83948 || 880
|1536 || 112556 || 880
|1536 || 112601 || 880
|1536 || 112196 || 880
|1536 || 112624 || 880
|1536 || 112264 || 880
|1536 || 112624 || 880
|1536 || 119869 || 880
|1536 || 112523 || 880
|2048 || 140749 || 880
|2048 || 141098 || 880
|2048 || 288754 || 880
|2048 || 141311 || 880
|2048 || 140918 || 880
|2048 || 140659 || 880
|2048 || 140704 || 880
|2048 || 141143 || 880
