| '''Message length''' || '''Consumed cycles''' || '''Stack Usage''' 
|0 || 124418 || 1208
|0 || 68728 || 1208
|0 || 68211 || 1208
|0 || 68807 || 1208
|0 || 68330 || 1208
|0 || 68503 || 1208
|0 || 67893 || 1208
|0 || 68489 || 1208
|1 || 70543 || 1208
|1 || 69033 || 1208
|1 || 70623 || 1208
|1 || 70278 || 1208
|1 || 70344 || 1208
|1 || 70424 || 1208
|1 || 70159 || 1208
|1 || 70437 || 1208
|2 || 70172 || 1208
|2 || 69284 || 1208
|2 || 70768 || 1208
|2 || 70119 || 1208
|2 || 70411 || 1208
|2 || 69510 || 1208
|2 || 70570 || 1208
|2 || 69854 || 1208
|4 || 70437 || 1208
|4 || 69271 || 1208
|4 || 71033 || 1208
|4 || 70066 || 1208
|4 || 70821 || 1208
|4 || 69364 || 1208
|4 || 70397 || 1208
|4 || 69907 || 1208
|8 || 69682 || 1208
|8 || 70901 || 1208
|8 || 70305 || 1208
|8 || 70676 || 1208
|8 || 69205 || 1208
|8 || 70543 || 1208
|8 || 70358 || 1208
|8 || 70437 || 1208
|16 || 69165 || 1208
|16 || 70424 || 1208
|16 || 70397 || 1208
|16 || 70185 || 1208
|16 || 69086 || 1208
|16 || 70437 || 1208
|16 || 70000 || 1208
|16 || 70702 || 1208
|32 || 70252 || 1208
|32 || 70146 || 1208
|32 || 70676 || 1208
|32 || 70623 || 1208
|32 || 69960 || 1208
|32 || 70358 || 1208
|32 || 69947 || 1208
|32 || 70053 || 1208
|64 || 70715 || 1208
|64 || 70318 || 1208
|64 || 70729 || 1208
|64 || 69748 || 1208
|64 || 70596 || 1208
|64 || 70636 || 1208
|64 || 70967 || 1208
|64 || 69152 || 1208
|128 || 116812 || 1208
|128 || 88550 || 1208
|128 || 89385 || 1208
|128 || 88391 || 1208
|128 || 88881 || 1208
|128 || 88338 || 1208
|128 || 88802 || 1208
|128 || 87556 || 1208
|256 || 105311 || 1208
|256 || 105364 || 1208
|256 || 104304 || 1208
|256 || 105311 || 1208
|256 || 105245 || 1208
|256 || 105656 || 1208
|256 || 104344 || 1208
|256 || 106000 || 1208
|512 || 138860 || 1208
|512 || 138423 || 1208
|512 || 139271 || 1208
|512 || 138688 || 1208
|512 || 138900 || 1208
|512 || 199585 || 1208
|512 || 138926 || 1208
|512 || 138542 || 1208
|576 || 140106 || 1208
|576 || 140039 || 1208
|576 || 140238 || 1208
|576 || 140092 || 1208
|576 || 139258 || 1208
|576 || 140225 || 1208
|576 || 139562 || 1208
|576 || 140053 || 1208
|1024 || 205905 || 1208
|1024 || 206011 || 1208
|1024 || 205971 || 1208
|1024 || 204872 || 1208
|1024 || 205335 || 1208
|1024 || 206157 || 1208
|1024 || 205746 || 1208
|1024 || 205773 || 1208
|1536 || 272327 || 1208
|1536 || 271638 || 1208
|1536 || 272182 || 1208
|1536 || 272168 || 1208
|1536 || 271797 || 1208
|1536 || 272486 || 1208
|1536 || 272579 || 1208
|1536 || 272208 || 1208
|2048 || 368933 || 1208
|2048 || 361699 || 1208
|2048 || 364057 || 1208
|2048 || 357790 || 1208
|2048 || 357922 || 1208
|2048 || 357061 || 1208
|2048 || 355842 || 1208
|2048 || 355988 || 1208
