| '''Message length''' || '''Consumed cycles''' || '''Stack Usage''' 
|0 || 117772 || 940
|0 || 49094 || 940
|0 || 48944 || 940
|0 || 49110 || 940
|0 || 49326 || 940
|0 || 48944 || 940
|0 || 48894 || 940
|0 || 49027 || 940
|1 || 49326 || 940
|1 || 49509 || 940
|1 || 49343 || 940
|1 || 49360 || 940
|1 || 49592 || 940
|1 || 49110 || 940
|1 || 49393 || 940
|1 || 49775 || 940
|2 || 49177 || 940
|2 || 49293 || 940
|2 || 49459 || 940
|2 || 49260 || 940
|2 || 49376 || 940
|2 || 49210 || 940
|2 || 49493 || 940
|2 || 49526 || 940
|4 || 48944 || 940
|4 || 49127 || 940
|4 || 49559 || 940
|4 || 49293 || 940
|4 || 48944 || 940
|4 || 49376 || 940
|4 || 49293 || 940
|4 || 48977 || 940
|8 || 49260 || 940
|8 || 49260 || 940
|8 || 49227 || 940
|8 || 49210 || 940
|8 || 49360 || 940
|8 || 49210 || 940
|8 || 49077 || 940
|8 || 49094 || 940
|16 || 49410 || 940
|16 || 49426 || 940
|16 || 49393 || 940
|16 || 49277 || 940
|16 || 49626 || 940
|16 || 49277 || 940
|16 || 49759 || 940
|16 || 49227 || 940
|32 || 49310 || 940
|32 || 49310 || 940
|32 || 49277 || 940
|32 || 49326 || 940
|32 || 49260 || 940
|32 || 49376 || 940
|32 || 49160 || 940
|32 || 49160 || 940
|64 || 56259 || 940
|64 || 56259 || 940
|64 || 56608 || 940
|64 || 56475 || 940
|64 || 56658 || 940
|64 || 56392 || 940
|64 || 56475 || 940
|64 || 56625 || 940
|128 || 63956 || 940
|128 || 64422 || 940
|128 || 64306 || 940
|128 || 63956 || 940
|128 || 64089 || 940
|128 || 63923 || 940
|128 || 63823 || 940
|128 || 64222 || 940
|256 || 78354 || 940
|256 || 78670 || 940
|256 || 79152 || 940
|256 || 78936 || 940
|256 || 79035 || 940
|256 || 78886 || 940
|256 || 78719 || 940
|256 || 78936 || 940
|512 || 108578 || 940
|512 || 108395 || 940
|512 || 108545 || 940
|512 || 108744 || 940
|512 || 108428 || 940
|512 || 108561 || 940
|512 || 108595 || 940
|512 || 108378 || 940
|576 || 116176 || 940
|576 || 137672 || 940
|576 || 116059 || 940
|576 || 115993 || 940
|576 || 115810 || 940
|576 || 115943 || 940
|576 || 115760 || 940
|576 || 115876 || 940
|1024 || 188744 || 940
|1024 || 167746 || 940
|1024 || 167763 || 940
|1024 || 167846 || 940
|1024 || 167480 || 940
|1024 || 167580 || 940
|1024 || 167713 || 940
|1024 || 167663 || 940
|1536 || 226915 || 940
|1536 || 226682 || 940
|1536 || 226732 || 940
|1536 || 226732 || 940
|1536 || 227014 || 940
|1536 || 226848 || 940
|1536 || 226948 || 940
|1536 || 226665 || 940
|2048 || 286017 || 940
|2048 || 285701 || 940
|2048 || 286615 || 940
|2048 || 285734 || 940
|2048 || 286050 || 940
|2048 || 285950 || 940
|2048 || 285784 || 940
|2048 || 285850 || 940
