| '''Message length''' || '''Consumed cycles''' || '''Stack Usage''' 
|0 || 87304 || 1032
|0 || 57637 || 1032
|0 || 57426 || 1032
|0 || 57757 || 1032
|0 || 57863 || 1032
|0 || 57770 || 1032
|0 || 57545 || 1032
|0 || 57797 || 1032
|1 || 57412 || 1032
|1 || 57267 || 1032
|1 || 57134 || 1032
|1 || 57518 || 1032
|1 || 57571 || 1032
|1 || 57677 || 1032
|1 || 57293 || 1032
|1 || 57624 || 1032
|2 || 57267 || 1032
|2 || 57465 || 1032
|2 || 57280 || 1032
|2 || 57505 || 1032
|2 || 57439 || 1032
|2 || 57320 || 1032
|2 || 57267 || 1032
|2 || 57372 || 1032
|4 || 58009 || 1032
|4 || 58141 || 1032
|4 || 58101 || 1032
|4 || 58154 || 1032
|4 || 57889 || 1032
|4 || 57889 || 1032
|4 || 57889 || 1032
|4 || 57929 || 1032
|8 || 57876 || 1032
|8 || 58115 || 1032
|8 || 58022 || 1032
|8 || 58009 || 1032
|8 || 56816 || 1032
|8 || 58115 || 1032
|8 || 57836 || 1032
|8 || 58154 || 1032
|16 || 58194 || 1032
|16 || 57889 || 1032
|16 || 57916 || 1032
|16 || 118005 || 1032
|16 || 57770 || 1032
|16 || 58207 || 1032
|16 || 57770 || 1032
|16 || 57942 || 1032
|32 || 57876 || 1032
|32 || 57876 || 1032
|32 || 57903 || 1032
|32 || 57797 || 1032
|32 || 57969 || 1032
|32 || 57850 || 1032
|32 || 57492 || 1032
|32 || 57757 || 1032
|64 || 58141 || 1032
|64 || 58009 || 1032
|64 || 58115 || 1032
|64 || 57903 || 1032
|64 || 57982 || 1032
|64 || 57783 || 1032
|64 || 58009 || 1032
|64 || 58141 || 1032
|128 || 72928 || 1032
|128 || 73273 || 1032
|128 || 73206 || 1032
|128 || 72968 || 1032
|128 || 73127 || 1032
|128 || 73127 || 1032
|128 || 73445 || 1032
|128 || 73074 || 1032
|256 || 88152 || 1032
|256 || 88232 || 1032
|256 || 88073 || 1032
|256 || 88113 || 1032
|256 || 87848 || 1032
|256 || 88232 || 1032
|256 || 88285 || 1032
|256 || 88258 || 1032
|512 || 118256 || 1031
|512 || 118309 || 1031
|512 || 118415 || 1032
|512 || 118230 || 1032
|512 || 118336 || 1032
|512 || 117037 || 1032
|512 || 118323 || 1032
|512 || 118018 || 1032
|576 || 118429 || 1032
|576 || 118495 || 1032
|576 || 118588 || 1032
|576 || 470494 || 1032
|576 || 118641 || 1032
|576 || 118495 || 1032
|576 || 118574 || 1032
|576 || 117554 || 1032
|1024 || 178637 || 1032
|1024 || 178584 || 1032
|1024 || 178570 || 1032
|1024 || 178782 || 1032
|1024 || 178796 || 1032
|1024 || 178226 || 1032
|1024 || 178597 || 1032
|1024 || 178570 || 1032
|1536 || 238884 || 1032
|1536 || 238818 || 1032
|1536 || 238858 || 1032
|1536 || 238659 || 1032
|1536 || 238831 || 1032
|1536 || 238752 || 1032
|1536 || 238937 || 1032
|1536 || 238540 || 1032
|2048 || 668820 || 1032
|2048 || 299291 || 1032
|2048 || 299251 || 1032
|2048 || 299437 || 1032
|2048 || 299530 || 1032
|2048 || 299304 || 1032
|2048 || 299556 || 1032
|2048 || 667906 || 1032
