| '''Message length''' || '''Consumed cycles''' || '''Stack Usage''' 
|0 || 75817 || 672
|0 || 47687 || 672
|0 || 47965 || 672
|0 || 47183 || 672
|0 || 48045 || 672
|0 || 47515 || 672
|0 || 47939 || 672
|0 || 47170 || 672
|1 || 48310 || 672
|1 || 48296 || 672
|1 || 47581 || 672
|1 || 48045 || 672
|1 || 48190 || 672
|1 || 47674 || 672
|1 || 46985 || 672
|1 || 47992 || 672
|2 || 48402 || 672
|2 || 48204 || 672
|2 || 47554 || 672
|2 || 48005 || 672
|2 || 48204 || 672
|2 || 47356 || 672
|2 || 48416 || 672
|2 || 48111 || 672
|4 || 48151 || 672
|4 || 47316 || 672
|4 || 48389 || 672
|4 || 48217 || 672
|4 || 48508 || 672
|4 || 47621 || 672
|4 || 48151 || 672
|4 || 48058 || 672
|8 || 47872 || 672
|8 || 48469 || 672
|8 || 48919 || 672
|8 || 48694 || 672
|8 || 47541 || 672
|8 || 48641 || 672
|8 || 48336 || 672
|8 || 48376 || 672
|16 || 48853 || 672
|16 || 48707 || 672
|16 || 48508 || 672
|16 || 47568 || 672
|16 || 48800 || 672
|16 || 48429 || 672
|16 || 48124 || 672
|16 || 47382 || 672
|32 || 48654 || 672
|32 || 48972 || 672
|32 || 48270 || 672
|32 || 47899 || 672
|32 || 49012 || 672
|32 || 49370 || 672
|32 || 48164 || 672
|32 || 48495 || 672
|64 || 50721 || 672
|64 || 50960 || 672
|64 || 49635 || 672
|64 || 50496 || 672
|64 || 50297 || 672
|64 || 50562 || 672
|64 || 49608 || 672
|64 || 50483 || 672
|128 || 53278 || 672
|128 || 51529 || 672
|128 || 52947 || 672
|128 || 52907 || 672
|128 || 52589 || 672
|128 || 51808 || 672
|128 || 52642 || 672
|128 || 52735 || 672
|256 || 56829 || 672
|256 || 57757 || 672
|256 || 57505 || 672
|256 || 57783 || 672
|256 || 56458 || 672
|256 || 57571 || 672
|256 || 57121 || 672
|256 || 57624 || 672
|512 || 66409 || 672
|512 || 66714 || 672
|512 || 67019 || 672
|512 || 66065 || 672
|512 || 66727 || 672
|512 || 66502 || 672
|512 || 66038 || 672
|512 || 66303 || 672
|576 || 68542 || 672
|576 || 68781 || 672
|576 || 68768 || 672
|576 || 68834 || 672
|576 || 69178 || 672
|576 || 67721 || 672
|576 || 68026 || 672
|576 || 69205 || 672
|1024 || 83992 || 672
|1024 || 84999 || 672
|1024 || 84893 || 672
|1024 || 84694 || 672
|1024 || 84694 || 672
|1024 || 84774 || 672
|1024 || 85131 || 672
|1024 || 84283 || 672
|1536 || 103257 || 672
|1536 || 103350 || 672
|1536 || 103840 || 672
|1536 || 102979 || 672
|1536 || 103562 || 672
|1536 || 102727 || 672
|1536 || 102913 || 672
|1536 || 103112 || 672
|2048 || 140371 || 672
|2048 || 134209 || 672
|2048 || 133017 || 672
|2048 || 133812 || 672
|2048 || 133746 || 672
|2048 || 133335 || 672
|2048 || 134686 || 672
|2048 || 135561 || 672
