| '''Message length''' || '''Consumed cycles''' || '''Stack Usage''' 
|0 || 17646374 || 1372
|0 || 49676 || 1372
|0 || 52103 || 1372
|0 || 50806 || 1372
|0 || 51970 || 1372
|0 || 50623 || 1372
|0 || 51820 || 1372
|0 || 50607 || 1372
|1 || 53782 || 1372
|1 || 52768 || 1372
|1 || 53366 || 1372
|1 || 53001 || 1372
|1 || 69177 || 1372
|1 || 53965 || 1372
|1 || 53217 || 1372
|1 || 53400 || 1372
|2 || 53499 || 1372
|2 || 53749 || 1372
|2 || 52901 || 1372
|2 || 52868 || 1372
|2 || 53267 || 1372
|2 || 53832 || 1372
|2 || 53383 || 1372
|2 || 53134 || 1372
|4 || 53699 || 1372
|4 || 52984 || 1372
|4 || 54031 || 1372
|4 || 53117 || 1372
|4 || 53217 || 1372
|4 || 53765 || 1372
|4 || 53499 || 1372
|4 || 53682 || 1372
|8 || 54613 || 1372
|8 || 53749 || 1372
|8 || 54796 || 1372
|8 || 53217 || 1372
|8 || 54164 || 1372
|8 || 53699 || 1372
|8 || 53516 || 1372
|8 || 53765 || 1372
|16 || 54480 || 1372
|16 || 54347 || 1372
|16 || 54414 || 1372
|16 || 54264 || 1372
|16 || 54497 || 1372
|16 || 54646 || 1372
|16 || 54530 || 1372
|16 || 54597 || 1372
|32 || 56475 || 1372
|32 || 56193 || 1372
|32 || 55860 || 1372
|32 || 55561 || 1372
|32 || 55494 || 1372
|32 || 55178 || 1372
|32 || 56326 || 1372
|32 || 55810 || 1372
|64 || 58470 || 1372
|64 || 57572 || 1372
|64 || 58005 || 1372
|64 || 57872 || 1372
|64 || 58121 || 1372
|64 || 58337 || 1372
|64 || 57423 || 1372
|64 || 57722 || 1372
|128 || 83940 || 1392
|128 || 83258 || 1392
|128 || 83507 || 1392
|128 || 82859 || 1392
|128 || 83674 || 1392
|128 || 83740 || 1392
|128 || 83358 || 1392
|128 || 83990 || 1392
|256 || 111554 || 1392
|256 || 111936 || 1392
|256 || 110839 || 1392
|256 || 111354 || 1392
|256 || 110806 || 1392
|256 || 111504 || 1392
|256 || 111487 || 1392
|256 || 111138 || 1392
|512 || 166350 || 1392
|512 || 164072 || 1392
|512 || 164721 || 1392
|512 || 165103 || 1392
|512 || 166134 || 1392
|512 || 186383 || 1392
|512 || 164205 || 1392
|512 || 166915 || 1392
|576 || 169110 || 1392
|576 || 168179 || 1392
|576 || 168395 || 1392
|576 || 190805 || 1392
|576 || 170157 || 1392
|576 || 169309 || 1392
|576 || 169858 || 1392
|576 || 168046 || 1392
|1024 || 271719 || 1392
|1024 || 273398 || 1392
|1024 || 273997 || 1392
|1024 || 273066 || 1392
|1024 || 273797 || 1392
|1024 || 273382 || 1392
|1024 || 293930 || 1392
|1024 || 273249 || 1392
|1536 || 377670 || 1392
|1536 || 378435 || 1392
|1536 || 402691 || 1392
|1536 || 378285 || 1392
|1536 || 403256 || 1392
|1536 || 377920 || 1392
|1536 || 380081 || 1392
|1536 || 377521 || 1392
|2048 || 482640 || 1392
|2048 || 511452 || 1392
|2048 || 485533 || 1392
|2048 || 487528 || 1392
|2048 || 487046 || 1392
|2048 || 486597 || 1392
|2048 || 483871 || 1392
|2048 || 484203 || 1392
