| '''Message length''' || '''Consumed cycles''' || '''Stack Usage''' 
|0 || 64655 || 564
|0 || 64655 || 564
|0 || 64655 || 564
|0 || 64655 || 564
|0 || 64655 || 564
|0 || 64655 || 564
|0 || 64655 || 564
|0 || 64655 || 564
|1 || 64729 || 564
|1 || 64718 || 564
|1 || 64748 || 564
|1 || 64752 || 564
|1 || 64753 || 564
|1 || 64733 || 564
|1 || 64744 || 564
|1 || 64740 || 564
|2 || 64751 || 564
|2 || 64746 || 564
|2 || 64727 || 564
|2 || 64739 || 564
|2 || 64736 || 564
|2 || 64754 || 564
|2 || 64758 || 564
|2 || 64749 || 564
|4 || 64758 || 564
|4 || 64746 || 564
|4 || 64752 || 564
|4 || 64744 || 564
|4 || 64748 || 564
|4 || 64748 || 564
|4 || 64752 || 564
|4 || 64750 || 564
|8 || 64760 || 564
|8 || 64750 || 564
|8 || 64745 || 564
|8 || 64744 || 564
|8 || 64742 || 564
|8 || 64741 || 564
|8 || 64742 || 564
|8 || 64751 || 564
|16 || 64696 || 564
|16 || 64696 || 564
|16 || 64668 || 564
|16 || 64679 || 564
|16 || 64691 || 564
|16 || 64690 || 564
|16 || 64677 || 564
|16 || 64687 || 564
|32 || 64605 || 564
|32 || 64601 || 564
|32 || 64607 || 564
|32 || 64592 || 564
|32 || 64614 || 564
|32 || 64605 || 564
|32 || 64612 || 564
|32 || 64609 || 564
|64 || 64447 || 564
|64 || 64445 || 564
|64 || 64442 || 564
|64 || 64465 || 564
|64 || 64434 || 564
|64 || 64431 || 564
|64 || 64435 || 564
|64 || 64453 || 564
|128 || 127863 || 564
|128 || 127856 || 564
|128 || 127847 || 564
|128 || 127859 || 564
|128 || 127867 || 564
|128 || 127880 || 564
|128 || 127856 || 564
|128 || 127854 || 564
|256 || 190998 || 564
|256 || 191016 || 564
|256 || 191013 || 564
|256 || 191020 || 564
|256 || 191005 || 564
|256 || 191027 || 564
|256 || 191007 || 564
|256 || 190998 || 564
|512 || 317265 || 564
|512 || 317295 || 564
|512 || 317310 || 564
|512 || 317310 || 564
|512 || 317309 || 564
|512 || 317334 || 564
|512 || 317334 || 564
|512 || 317313 || 564
|576 || 317046 || 564
|576 || 317026 || 564
|576 || 317023 || 564
|576 || 317047 || 564
|576 || 317043 || 564
|576 || 317028 || 564
|576 || 317043 || 564
|576 || 317067 || 564
|1024 || 569927 || 564
|1024 || 569866 || 564
|1024 || 569919 || 564
|1024 || 569933 || 564
|1024 || 569925 || 564
|1024 || 569934 || 564
|1024 || 569954 || 564
|1024 || 569898 || 564
|1536 || 822524 || 564
|1536 || 822488 || 564
|1536 || 822546 || 564
|1536 || 822532 || 564
|1536 || 822494 || 564
|1536 || 822478 || 564
|1536 || 822536 || 564
|1536 || 822539 || 564
|2048 || 1075115 || 564
|2048 || 1075099 || 564
|2048 || 1075216 || 564
|2048 || 1075129 || 564
|2048 || 1075103 || 564
|2048 || 1075132 || 564
|2048 || 1075161 || 564
|2048 || 1075122 || 564
