| '''Message length''' || '''Consumed cycles''' || '''Stack Usage''' 
|0 || 135810 || 1720
|0 || 54912 || 1720
|0 || 55810 || 1720
|0 || 54962 || 1720
|0 || 55395 || 1720
|0 || 55278 || 1720
|0 || 55444 || 1720
|0 || 55444 || 1720
|1 || 70590 || 1720
|1 || 69160 || 1720
|1 || 69426 || 1720
|1 || 69193 || 1720
|1 || 69110 || 1720
|1 || 69409 || 1720
|1 || 69542 || 1720
|1 || 69576 || 1720
|2 || 69792 || 1720
|2 || 68545 || 1720
|2 || 69509 || 1720
|2 || 68828 || 1720
|2 || 69609 || 1720
|2 || 69626 || 1720
|2 || 69825 || 1720
|2 || 69193 || 1720
|4 || 70440 || 1720
|4 || 68578 || 1720
|4 || 69426 || 1720
|4 || 91454 || 1720
|4 || 69227 || 1720
|4 || 91172 || 1720
|4 || 69459 || 1720
|4 || 69476 || 1720
|8 || 70058 || 1720
|8 || 68744 || 1720
|8 || 69459 || 1720
|8 || 68961 || 1719
|8 || 69808 || 1720
|8 || 69276 || 1720
|8 || 69576 || 1720
|8 || 69642 || 1720
|16 || 70091 || 1720
|16 || 69725 || 1720
|16 || 69426 || 1720
|16 || 70058 || 1720
|16 || 69493 || 1720
|16 || 69975 || 1720
|16 || 69393 || 1720
|16 || 69443 || 1720
|32 || 70590 || 1720
|32 || 69044 || 1720
|32 || 70390 || 1720
|32 || 69858 || 1720
|32 || 69476 || 1720
|32 || 69559 || 1720
|32 || 69360 || 1720
|32 || 69675 || 1719
|64 || 70124 || 1720
|64 || 69542 || 1720
|64 || 69293 || 1720
|64 || 69376 || 1720
|64 || 99933 || 1720
|64 || 69941 || 1720
|64 || 69110 || 1720
|64 || 69908 || 1720
|128 || 84555 || 1720
|128 || 105253 || 1720
|128 || 83840 || 1720
|128 || 83674 || 1720
|128 || 84239 || 1720
|128 || 84006 || 1720
|128 || 83640 || 1720
|128 || 83956 || 1720
|256 || 112285 || 1720
|256 || 149409 || 1720
|256 || 112003 || 1720
|256 || 111803 || 1720
|256 || 111803 || 1720
|256 || 112319 || 1720
|256 || 111720 || 1720
|256 || 112102 || 1720
|512 || 168079 || 1720
|512 || 167480 || 1720
|512 || 167796 || 1720
|512 || 166998 || 1720
|512 || 167397 || 1720
|512 || 167331 || 1720
|512 || 167530 || 1720
|512 || 167248 || 1720
|576 || 182592 || 1720
|576 || 181362 || 1720
|576 || 181030 || 1720
|576 || 181429 || 1720
|576 || 181113 || 1720
|576 || 181279 || 1720
|576 || 180913 || 1720
|576 || 182925 || 1720
|1024 || 278436 || 1720
|1024 || 278785 || 1720
|1024 || 278336 || 1720
|1024 || 278602 || 1720
|1024 || 278668 || 1720
|1024 || 278236 || 1720
|1024 || 316241 || 1720
|1024 || 278868 || 1720
|1536 || 389225 || 1720
|1536 || 389491 || 1720
|1536 || 389058 || 1720
|1536 || 389457 || 1720
|1536 || 389574 || 1720
|1536 || 389108 || 1720
|1536 || 388975 || 1720
|1536 || 389324 || 1720
|2048 || 500679 || 1720
|2048 || 500014 || 1720
|2048 || 500097 || 1720
|2048 || 500379 || 1720
|2048 || 500130 || 1720
|2048 || 499714 || 1720
|2048 || 500246 || 1719
|2048 || 500446 || 1720
