| '''Message length''' || '''Consumed cycles''' || '''Stack Usage''' 
|0 || 40748 || 756
|0 || 21845 || 756
|0 || 22028 || 756
|0 || 22111 || 756
|0 || 22261 || 756
|0 || 21879 || 756
|0 || 21895 || 756
|0 || 21879 || 756
|1 || 22494 || 756
|1 || 22377 || 756
|1 || 22111 || 756
|1 || 22494 || 756
|1 || 22377 || 756
|1 || 22211 || 756
|1 || 21978 || 756
|1 || 22411 || 756
|2 || 22610 || 756
|2 || 22178 || 756
|2 || 22111 || 756
|2 || 22178 || 756
|2 || 22361 || 756
|2 || 22294 || 756
|2 || 22211 || 756
|2 || 22311 || 756
|4 || 22327 || 756
|4 || 22211 || 756
|4 || 21978 || 756
|4 || 22111 || 756
|4 || 22361 || 756
|4 || 22095 || 756
|4 || 21829 || 756
|4 || 22228 || 756
|8 || 22311 || 756
|8 || 22028 || 756
|8 || 22211 || 756
|8 || 22261 || 756
|8 || 22677 || 756
|8 || 21945 || 756
|8 || 22211 || 756
|8 || 22294 || 756
|16 || 22411 || 756
|16 || 22161 || 756
|16 || 22527 || 756
|16 || 22261 || 756
|16 || 22194 || 756
|16 || 22194 || 756
|16 || 22344 || 756
|16 || 22211 || 756
|32 || 22793 || 756
|32 || 22361 || 756
|32 || 22228 || 756
|32 || 22377 || 756
|32 || 22161 || 756
|32 || 22311 || 756
|32 || 22261 || 756
|32 || 22344 || 756
|64 || 25519 || 756
|64 || 24938 || 756
|64 || 24854 || 756
|64 || 25071 || 756
|64 || 24771 || 756
|64 || 24688 || 756
|64 || 25004 || 756
|64 || 24987 || 756
|128 || 28229 || 756
|128 || 27365 || 756
|128 || 27947 || 756
|128 || 27415 || 756
|128 || 27880 || 756
|128 || 27631 || 756
|128 || 27780 || 756
|128 || 27880 || 756
|256 || 33217 || 756
|256 || 32967 || 756
|256 || 33317 || 756
|256 || 33051 || 756
|256 || 32951 || 756
|256 || 33217 || 756
|256 || 32967 || 756
|256 || 33117 || 756
|512 || 43923 || 756
|512 || 43474 || 756
|512 || 43607 || 756
|512 || 43873 || 756
|512 || 43757 || 756
|512 || 43408 || 756
|512 || 43624 || 756
|512 || 43990 || 756
|576 || 46417 || 756
|576 || 46351 || 756
|576 || 46284 || 756
|576 || 46567 || 756
|576 || 46484 || 756
|576 || 46317 || 756
|576 || 46234 || 756
|576 || 46550 || 756
|1024 || 83025 || 756
|1024 || 64638 || 756
|1024 || 64871 || 756
|1024 || 82726 || 756
|1024 || 64705 || 756
|1024 || 64987 || 756
|1024 || 64705 || 756
|1024 || 65004 || 756
|1536 || 86018 || 756
|1536 || 85885 || 756
|1536 || 86384 || 756
|1536 || 86350 || 756
|1536 || 85802 || 756
|1536 || 86284 || 756
|1536 || 86001 || 756
|1536 || 86201 || 756
|2048 || 107231 || 756
|2048 || 106982 || 756
|2048 || 107514 || 756
|2048 || 107531 || 756
|2048 || 126333 || 756
|2048 || 107265 || 756
|2048 || 107331 || 756
|2048 || 107231 || 756
