| '''Message length''' || '''Consumed cycles''' || '''Stack Usage''' 
|0 || 37868 || 1048
|0 || 25346 || 1048
|0 || 25853 || 1048
|0 || 25616 || 1048
|0 || 25223 || 1048
|0 || 25515 || 1048
|0 || 25875 || 1048
|0 || 25763 || 1048
|1 || 25954 || 1048
|1 || 26123 || 1048
|1 || 25571 || 1048
|1 || 25560 || 1048
|1 || 26066 || 1048
|1 || 25459 || 1048
|1 || 26021 || 1048
|1 || 25897 || 1048
|2 || 26134 || 1048
|2 || 25571 || 1048
|2 || 25774 || 1048
|2 || 25335 || 1048
|2 || 25448 || 1048
|2 || 26134 || 1048
|2 || 26066 || 1048
|2 || 25830 || 1048
|4 || 26010 || 1048
|4 || 25886 || 1048
|4 || 25425 || 1048
|4 || 25571 || 1048
|4 || 25965 || 1048
|4 || 25808 || 1048
|4 || 25751 || 1048
|4 || 25492 || 1048
|8 || 26123 || 1048
|8 || 25470 || 1048
|8 || 26145 || 1048
|8 || 25897 || 1048
|8 || 26044 || 1048
|8 || 25931 || 1048
|8 || 25729 || 1048
|8 || 25684 || 1048
|16 || 26055 || 1048
|16 || 26269 || 1048
|16 || 25763 || 1048
|16 || 26089 || 1048
|16 || 25943 || 1048
|16 || 26269 || 1048
|16 || 25875 || 1048
|16 || 25999 || 1048
|32 || 26370 || 1048
|32 || 25740 || 1048
|32 || 26066 || 1048
|32 || 26168 || 1048
|32 || 25695 || 1048
|32 || 25976 || 1048
|32 || 26213 || 1048
|32 || 25650 || 1048
|64 || 26044 || 1048
|64 || 26291 || 1048
|64 || 25841 || 1048
|64 || 25583 || 1048
|64 || 26021 || 1048
|64 || 25931 || 1048
|64 || 25403 || 1048
|64 || 26291 || 1048
|128 || 41929 || 1048
|128 || 41659 || 1048
|128 || 41153 || 1048
|128 || 41771 || 1048
|128 || 41141 || 1048
|128 || 41535 || 1048
|128 || 41715 || 1048
|128 || 41344 || 1048
|256 || 57240 || 1048
|256 || 56801 || 1048
|256 || 56891 || 1048
|256 || 57251 || 1048
|256 || 56835 || 1048
|256 || 68715 || 1048
|256 || 57049 || 1048
|256 || 57285 || 1048
|512 || 88763 || 1048
|512 || 88099 || 1048
|512 || 88706 || 1048
|512 || 88594 || 1048
|512 || 88234 || 1048
|512 || 88673 || 1048
|512 || 88841 || 1048
|512 || 88706 || 1048
|576 || 88740 || 1048
|576 || 88751 || 1048
|576 || 88414 || 1048
|576 || 89258 || 1048
|576 || 88605 || 1048
|576 || 88751 || 1048
|576 || 88594 || 1048
|576 || 88976 || 1048
|1024 || 151751 || 1048
|1024 || 151425 || 1048
|1024 || 151189 || 1048
|1024 || 151740 || 1048
|1024 || 151155 || 1048
|1024 || 151391 || 1048
|1024 || 150986 || 1048
|1024 || 151425 || 1048
|1536 || 214054 || 1048
|1536 || 214335 || 1048
|1536 || 213784 || 1048
|1536 || 214616 || 1048
|1536 || 226305 || 1048
|1536 || 214290 || 1048
|1536 || 214009 || 1048
|1536 || 214324 || 1048
|2048 || 276874 || 1048
|2048 || 277031 || 1048
|2048 || 276705 || 1048
|2048 || 276941 || 1048
|2048 || 276638 || 1048
|2048 || 277076 || 1048
|2048 || 276818 || 1048
|2048 || 277110 || 1048
