| '''Message length''' || '''Consumed cycles''' || '''Stack Usage''' 
|0 || 77089 || 816
|0 || 50350 || 816
|0 || 49211 || 816
|0 || 49794 || 816
|0 || 50059 || 816
|0 || 50377 || 816
|0 || 48985 || 816
|0 || 50363 || 816
|1 || 49966 || 816
|1 || 49131 || 816
|1 || 49913 || 816
|1 || 50297 || 816
|1 || 49953 || 816
|1 || 49038 || 816
|1 || 50191 || 816
|1 || 50297 || 816
|2 || 49608 || 816
|2 || 50019 || 816
|2 || 49979 || 816
|2 || 49277 || 816
|2 || 50284 || 816
|2 || 48866 || 816
|2 || 49489 || 816
|2 || 48946 || 816
|4 || 50297 || 816
|4 || 49767 || 816
|4 || 49038 || 816
|4 || 50257 || 816
|4 || 50668 || 816
|4 || 50072 || 816
|4 || 49396 || 816
|4 || 50390 || 816
|8 || 49131 || 816
|8 || 50787 || 816
|8 || 50602 || 816
|8 || 50589 || 816
|8 || 49555 || 816
|8 || 50284 || 816
|8 || 49476 || 816
|8 || 50840 || 816
|16 || 50960 || 816
|16 || 50522 || 816
|16 || 50536 || 816
|16 || 49741 || 816
|16 || 50297 || 816
|16 || 50138 || 816
|16 || 50668 || 816
|16 || 49741 || 816
|32 || 51490 || 816
|32 || 50589 || 816
|32 || 51013 || 816
|32 || 50920 || 816
|32 || 51066 || 816
|32 || 49423 || 816
|32 || 50854 || 816
|32 || 50827 || 816
|64 || 51251 || 816
|64 || 52298 || 816
|64 || 51397 || 816
|64 || 52364 || 816
|64 || 51755 || 816
|64 || 51913 || 816
|64 || 52258 || 816
|64 || 52563 || 816
|128 || 54444 || 816
|128 || 55160 || 816
|128 || 54577 || 816
|128 || 54086 || 816
|128 || 54497 || 816
|128 || 54471 || 816
|128 || 54060 || 816
|128 || 55067 || 816
|256 || 59903 || 816
|256 || 58618 || 816
|256 || 60036 || 816
|256 || 60062 || 816
|256 || 59784 || 816
|256 || 59095 || 816
|256 || 59877 || 816
|256 || 60195 || 816
|512 || 69377 || 816
|512 || 68966 || 816
|512 || 69218 || 816
|512 || 67827 || 816
|512 || 68648 || 816
|512 || 69669 || 816
|512 || 69019 || 816
|512 || 68171 || 816
|576 || 71961 || 816
|576 || 70689 || 816
|576 || 71881 || 816
|576 || 71047 || 816
|576 || 71418 || 816
|576 || 70159 || 816
|576 || 70888 || 816
|576 || 71431 || 816
|1024 || 88629 || 816
|1024 || 88285 || 816
|1024 || 88881 || 816
|1024 || 87291 || 816
|1024 || 88351 || 816
|1024 || 88722 || 816
|1024 || 86456 || 816
|1024 || 88656 || 816
|1536 || 106093 || 816
|1536 || 107617 || 816
|1536 || 107325 || 816
|1536 || 107670 || 816
|1536 || 107550 || 816
|1536 || 107511 || 816
|1536 || 107391 || 816
|1536 || 105947 || 816
|2048 || 126220 || 816
|2048 || 124881 || 816
|2048 || 126273 || 816
|2048 || 126458 || 816
|2048 || 124775 || 816
|2048 || 126630 || 816
|2048 || 126644 || 816
|2048 || 125451 || 816
