| '''Hash''' || '''Implementation''' || '''Compiler''' || '''Version''' || '''Checksum Cyc.''' || '''Benchmark Cyc. (1536 b)''' || '''Text Size''' || '''Data Size''' || '''BSS Size''' || '''Stack Size''' || '''Result''' 
|[wiki:r2012ciphers_0hash 0hash] || [wiki:r2012platformsimplementations_artila_m501_0hash_empty empty] || [wiki:r2012compilernames arm-artila-gcc -O0] || 3.3.2 || 2984839 || 1271 || 0 (22893) || 0 (472) || 0 (2748) || 0(13) || Checksum OK
|[wiki:r2012ciphers_0hash 0hash] || [wiki:r2012platformsimplementations_artila_m501_0hash_empty empty] || [wiki:r2012compilernames arm-artila-gcc -O1] || 3.3.2 || 2335354 || 956 || 0 (17516) || 0 (472) || 0 (2748) || 0(0) || Checksum OK
|[wiki:r2012ciphers_0hash 0hash] || [wiki:r2012platformsimplementations_artila_m501_0hash_empty empty] || [wiki:r2012compilernames arm-artila-gcc -O2] || 3.3.2 || 2294021 || 1091 || 0 (17308) || 0 (472) || 0 (2748) || 0(0) || Checksum OK
|[wiki:r2012ciphers_0hash 0hash] || [wiki:r2012platformsimplementations_artila_m501_0hash_empty empty] || [wiki:r2012compilernames arm-artila-gcc -O3] || 3.3.2 || 2281084 || 1114 || 0 (19956) || 0 (472) || 0 (2748) || 0(0) || Checksum OK
|[wiki:r2012ciphers_0hash 0hash] || [wiki:r2012platformsimplementations_artila_m501_0hash_empty empty] || [wiki:r2012compilernames arm-artila-gcc -Os] || 3.3.2 || 2325769 || 1069 || 0 (17149) || 0 (472) || 0 (2748) || 0(0) || Checksum OK
|[wiki:r2012ciphers_bblake256 bblake256] || [wiki:r2012platformsimplementations_artila_m501_bblake256_regs regs] || [wiki:r2012compilernames arm-artila-gcc -O0] || 3.3.2 || 47739611 || 1472355 || 31740 (54633) || 0 (472) || 0 (2748) || 700(713) || 
|[wiki:r2012ciphers_bblake256 bblake256] || [wiki:r2012platformsimplementations_artila_m501_bblake256_regs regs] || [wiki:r2012compilernames arm-artila-gcc -O1] || 3.3.2 || 6765998 || 151391 || 14912 (32428) || 0 (472) || 0 (2748) || 748(748) || 
|[wiki:r2012ciphers_bblake256 bblake256] || [wiki:r2012platformsimplementations_artila_m501_bblake256_regs regs] || [wiki:r2012compilernames arm-artila-gcc -O2] || 3.3.2 || 10818371 || 169650 || 16492 (33800) || 0 (472) || 0 (2748) || 1428(1428) || 
|[wiki:r2012ciphers_bblake256 bblake256] || [wiki:r2012platformsimplementations_artila_m501_bblake256_regs regs] || [wiki:r2012compilernames arm-artila-gcc -O3] || 3.3.2 || 10285054 || 162124 || 16788 (36744) || 0 (472) || 0 (2748) || 1440(1440) || 
|[wiki:r2012ciphers_bblake256 bblake256] || [wiki:r2012platformsimplementations_artila_m501_bblake256_regs regs] || [wiki:r2012compilernames arm-artila-gcc -Os] || 3.3.2 || 10155116 || 162146 || 16344 (33493) || 0 (472) || 0 (2748) || 1420(1420) || 
|[wiki:r2012ciphers_blake256 blake256] || [wiki:r2012platformsimplementations_artila_m501_blake256_armcryptolib armcryptolib] || [wiki:r2012compilernames arm-artila-gcc -O0] || 3.3.2 || 11878324 || 926741 || 3952 (26845) || 0 (472) || 0 (2748) || 272(285) || Checksum OK
|[wiki:r2012ciphers_blake256 blake256] || [wiki:r2012platformsimplementations_artila_m501_blake256_armcryptolib armcryptolib] || [wiki:r2012compilernames arm-artila-gcc -O1] || 3.3.2 || 4579121 || 231986 || 2104 (19620) || 0 (472) || 0 (2748) || 280(280) || Checksum OK
|[wiki:r2012ciphers_blake256 blake256] || [wiki:r2012platformsimplementations_artila_m501_blake256_armcryptolib armcryptolib] || [wiki:r2012compilernames arm-artila-gcc -O2] || 3.3.2 || 4479154 || 225810 || 2100 (19408) || 0 (472) || 0 (2748) || 280(280) || Checksum OK
|[wiki:r2012ciphers_blake256 blake256] || [wiki:r2012platformsimplementations_artila_m501_blake256_armcryptolib armcryptolib] || [wiki:r2012compilernames arm-artila-gcc -O3] || 3.3.2 || 4484711 || 225844 || 2804 (22760) || 0 (472) || 0 (2748) || 424(424) || Checksum OK
|[wiki:r2012ciphers_blake256 blake256] || [wiki:r2012platformsimplementations_artila_m501_blake256_armcryptolib armcryptolib] || [wiki:r2012compilernames arm-artila-gcc -Os] || 3.3.2 || 4560941 || 231604 || 2052 (19201) || 0 (472) || 0 (2748) || 284(284) || Checksum OK
|[wiki:r2012ciphers_blake256 blake256] || [wiki:r2012platformsimplementations_artila_m501_blake256_ref ref] || [wiki:r2012compilernames arm-artila-gcc -O0] || 3.3.2 || 6538455 || 357806 || 6412 (29305) || 0 (472) || 0 (2748) || 384(397) || Checksum OK
|[wiki:r2012ciphers_blake256 blake256] || [wiki:r2012platformsimplementations_artila_m501_blake256_ref ref] || [wiki:r2012compilernames arm-artila-gcc -O1] || 3.3.2 || 4124340 || 180720 || 3492 (21008) || 0 (472) || 0 (2748) || 416(416) || Checksum OK
|[wiki:r2012ciphers_blake256 blake256] || [wiki:r2012platformsimplementations_artila_m501_blake256_ref ref] || [wiki:r2012compilernames arm-artila-gcc -O2] || 3.3.2 || 4105384 || 185558 || 3804 (21112) || 0 (472) || 0 (2748) || 504(504) || Checksum OK
|[wiki:r2012ciphers_blake256 blake256] || [wiki:r2012platformsimplementations_artila_m501_blake256_ref ref] || [wiki:r2012compilernames arm-artila-gcc -O3] || 3.3.2 || 4093043 || 182768 || 3920 (23876) || 0 (472) || 0 (2748) || 500(500) || Checksum OK
|[wiki:r2012ciphers_blake256 blake256] || [wiki:r2012platformsimplementations_artila_m501_blake256_ref ref] || [wiki:r2012compilernames arm-artila-gcc -Os] || 3.3.2 || 4177935 || 189461 || 3832 (20981) || 0 (472) || 0 (2748) || 516(516) || Checksum OK
|[wiki:r2012ciphers_blake256 blake256] || [wiki:r2012platformsimplementations_artila_m501_blake256_regs regs] || [wiki:r2012compilernames arm-artila-gcc -O0] || 3.3.2 || 15485850 || 1205933 || 31064 (53957) || 0 (472) || 0 (2748) || 372(385) || Checksum OK
|[wiki:r2012ciphers_blake256 blake256] || [wiki:r2012platformsimplementations_artila_m501_blake256_regs regs] || [wiki:r2012compilernames arm-artila-gcc -O1] || 3.3.2 || 3560074 || 125404 || 14504 (32020) || 0 (472) || 0 (2748) || 424(424) || Checksum OK
|[wiki:r2012ciphers_blake256 blake256] || [wiki:r2012platformsimplementations_artila_m501_blake256_regs regs] || [wiki:r2012compilernames arm-artila-gcc -O2] || 3.3.2 || 6239610 || 131648 || 16080 (33388) || 0 (472) || 0 (2748) || 1096(1096) || Checksum OK
|[wiki:r2012ciphers_blake256 blake256] || [wiki:r2012platformsimplementations_artila_m501_blake256_regs regs] || [wiki:r2012compilernames arm-artila-gcc -O3] || 3.3.2 || 6193789 || 129454 || 16160 (36116) || 0 (472) || 0 (2748) || 1092(1092) || Checksum OK
|[wiki:r2012ciphers_blake256 blake256] || [wiki:r2012platformsimplementations_artila_m501_blake256_regs regs] || [wiki:r2012compilernames arm-artila-gcc -Os] || 3.3.2 || 6041340 || 130061 || 15924 (33073) || 0 (472) || 0 (2748) || 1088(1088) || Checksum OK
|[wiki:r2012ciphers_blake256 blake256] || [wiki:r2012platformsimplementations_artila_m501_blake256_sphlib sphlib] || [wiki:r2012compilernames arm-artila-gcc -O0] || 3.3.2 || 12697875 || 913118 || 37892 (60785) || 0 (472) || 0 (2748) || 508(521) || Checksum OK
|[wiki:r2012ciphers_blake256 blake256] || [wiki:r2012platformsimplementations_artila_m501_blake256_sphlib sphlib] || [wiki:r2012compilernames arm-artila-gcc -O1] || 3.3.2 || 3524985 || 121016 || 25488 (43004) || 0 (472) || 0 (2748) || 716(716) || Checksum OK
|[wiki:r2012ciphers_blake256 blake256] || [wiki:r2012platformsimplementations_artila_m501_blake256_sphlib sphlib] || [wiki:r2012compilernames arm-artila-gcc -O2] || 3.3.2 || 6603109 || 131963 || 31320 (48628) || 0 (472) || 0 (2748) || 980(980) || Checksum OK
|[wiki:r2012ciphers_blake256 blake256] || [wiki:r2012platformsimplementations_artila_m501_blake256_sphlib sphlib] || [wiki:r2012compilernames arm-artila-gcc -O3] || 3.3.2 || 6705709 || 134168 || 32008 (51964) || 0 (472) || 0 (2748) || 980(980) || Checksum OK
|[wiki:r2012ciphers_blake256 blake256] || [wiki:r2012platformsimplementations_artila_m501_blake256_sphlib sphlib] || [wiki:r2012compilernames arm-artila-gcc -Os] || 3.3.2 || 6511444 || 131085 || 30432 (47581) || 0 (472) || 0 (2748) || 832(832) || Checksum OK
|[wiki:r2012ciphers_blake256 blake256] || [wiki:r2012platformsimplementations_artila_m501_blake256_sphlib-small sphlib-small] || [wiki:r2012compilernames arm-artila-gcc -O0] || 3.3.2 || 6206524 || 322819 || 20288 (43181) || 0 (472) || 0 (2748) || 512(525) || Checksum OK
|[wiki:r2012ciphers_blake256 blake256] || [wiki:r2012platformsimplementations_artila_m501_blake256_sphlib-small sphlib-small] || [wiki:r2012compilernames arm-artila-gcc -O1] || 3.3.2 || 3893074 || 153653 || 15188 (32704) || 0 (472) || 0 (2748) || 488(488) || Checksum OK
|[wiki:r2012ciphers_blake256 blake256] || [wiki:r2012platformsimplementations_artila_m501_blake256_sphlib-small sphlib-small] || [wiki:r2012compilernames arm-artila-gcc -O2] || 3.3.2 || 4243264 || 201060 || 20424 (37732) || 0 (472) || 0 (2748) || 964(964) || Checksum OK
|[wiki:r2012ciphers_blake256 blake256] || [wiki:r2012platformsimplementations_artila_m501_blake256_sphlib-small sphlib-small] || [wiki:r2012compilernames arm-artila-gcc -O3] || 3.3.2 || 4307501 || 201319 || 21112 (41068) || 0 (472) || 0 (2748) || 964(964) || Checksum OK
|[wiki:r2012ciphers_blake256 blake256] || [wiki:r2012platformsimplementations_artila_m501_blake256_sphlib-small sphlib-small] || [wiki:r2012compilernames arm-artila-gcc -Os] || 3.3.2 || 4445179 || 218070 || 19548 (36697) || 0 (472) || 0 (2748) || 844(844) || Checksum OK
|[wiki:r2012ciphers_blake512 blake512] || [wiki:r2012platformsimplementations_artila_m501_blake512_armcryptolib armcryptolib] || [wiki:r2012compilernames arm-artila-gcc -O0] || 3.3.2 || 10941278 || 650318 || 5052 (27945) || 0 (472) || 32 (2780) || 456(469) || Checksum OK
|[wiki:r2012ciphers_blake512 blake512] || [wiki:r2012platformsimplementations_artila_m501_blake512_armcryptolib armcryptolib] || [wiki:r2012compilernames arm-artila-gcc -O1] || 3.3.2 || 5196994 || 249446 || 2716 (20232) || 0 (472) || 32 (2780) || 476(476) || Checksum failed
|[wiki:r2012ciphers_blake512 blake512] || [wiki:r2012platformsimplementations_artila_m501_blake512_armcryptolib armcryptolib] || [wiki:r2012compilernames arm-artila-gcc -O2] || 3.3.2 || 5568311 || 287663 || 2800 (20108) || 0 (472) || 32 (2780) || 500(500) || Checksum failed
|[wiki:r2012ciphers_blake512 blake512] || [wiki:r2012platformsimplementations_artila_m501_blake512_armcryptolib armcryptolib] || [wiki:r2012compilernames arm-artila-gcc -O3] || 3.3.2 || 5486681 || 279270 || 3952 (23908) || 0 (472) || 32 (2780) || 776(776) || Checksum failed
|[wiki:r2012ciphers_blake512 blake512] || [wiki:r2012platformsimplementations_artila_m501_blake512_armcryptolib armcryptolib] || [wiki:r2012compilernames arm-artila-gcc -Os] || 3.3.2 || 5197511 || 259920 || 2684 (19833) || 0 (472) || 32 (2780) || 492(492) || Checksum failed
|[wiki:r2012ciphers_blake512 blake512] || [wiki:r2012platformsimplementations_artila_m501_blake512_ref ref] || [wiki:r2012compilernames arm-artila-gcc -O0] || 3.3.2 || 8995894 || 494066 || 14140 (37033) || 0 (472) || 32 (2780) || 700(713) || Checksum OK
|[wiki:r2012ciphers_blake512 blake512] || [wiki:r2012platformsimplementations_artila_m501_blake512_ref ref] || [wiki:r2012compilernames arm-artila-gcc -O1] || 3.3.2 || 4759841 || 215888 || 6220 (23736) || 0 (472) || 32 (2780) || 836(836) || Checksum failed
|[wiki:r2012ciphers_blake512 blake512] || [wiki:r2012platformsimplementations_artila_m501_blake512_ref ref] || [wiki:r2012compilernames arm-artila-gcc -O2] || 3.3.2 || 6134681 || 329580 || 8216 (25524) || 0 (472) || 32 (2780) || 1388(1388) || Checksum failed
|[wiki:r2012ciphers_blake512 blake512] || [wiki:r2012platformsimplementations_artila_m501_blake512_ref ref] || [wiki:r2012compilernames arm-artila-gcc -O3] || 3.3.2 || 6124523 || 328804 || 10448 (30404) || 0 (472) || 32 (2780) || 1376(1376) || Checksum failed
|[wiki:r2012ciphers_blake512 blake512] || [wiki:r2012platformsimplementations_artila_m501_blake512_ref ref] || [wiki:r2012compilernames arm-artila-gcc -Os] || 3.3.2 || 6247553 || 333191 || 8048 (25197) || 0 (472) || 32 (2780) || 1336(1336) || Checksum failed
|[wiki:r2012ciphers_blake512 blake512] || [wiki:r2012platformsimplementations_artila_m501_blake512_regs regs] || [wiki:r2012compilernames arm-artila-gcc -O0] || 3.3.2 || 33959374 || 2388724 || 122884 (145777) || 0 (472) || 32 (2780) || 664(677) || Checksum failed
|[wiki:r2012ciphers_blake512 blake512] || [wiki:r2012platformsimplementations_artila_m501_blake512_regs regs] || [wiki:r2012compilernames arm-artila-gcc -O1] || 3.3.2 || 16908098 || 1146004 || 55932 (73448) || 0 (472) || 32 (2780) || 1704(1704) || Checksum OK
|[wiki:r2012ciphers_blake512 blake512] || [wiki:r2012platformsimplementations_artila_m501_blake512_regs regs] || [wiki:r2012compilernames arm-artila-gcc -O2] || 3.3.2 || 24753431 || 1766959 || 87292 (104600) || 0 (472) || 32 (2780) || 6660(6660) || Checksum OK
|[wiki:r2012ciphers_blake512 blake512] || [wiki:r2012platformsimplementations_artila_m501_blake512_regs regs] || [wiki:r2012compilernames arm-artila-gcc -O3] || 3.3.2 || 24935355 || 1772662 || 89496 (109452) || 0 (472) || 32 (2780) || 6648(6648) || Checksum OK
|[wiki:r2012ciphers_blake512 blake512] || [wiki:r2012platformsimplementations_artila_m501_blake512_regs regs] || [wiki:r2012compilernames arm-artila-gcc -Os] || 3.3.2 || 25429444 || 1817190 || 89548 (106697) || 0 (472) || 32 (2780) || 6656(6656) || Checksum OK
|[wiki:r2012ciphers_blake512 blake512] || [wiki:r2012platformsimplementations_artila_m501_blake512_sphlib sphlib] || [wiki:r2012compilernames arm-artila-gcc -O0] || 3.3.2 || 8929654 || 480521 || 37892 (60785) || 0 (472) || 32 (2780) || 936(949) || Checksum OK
|[wiki:r2012ciphers_blake512 blake512] || [wiki:r2012platformsimplementations_artila_m501_blake512_sphlib sphlib] || [wiki:r2012compilernames arm-artila-gcc -O1] || 3.3.2 || 5099558 || 242201 || 25488 (43004) || 0 (472) || 32 (2780) || 1044(1044) || Checksum OK
|[wiki:r2012ciphers_blake512 blake512] || [wiki:r2012platformsimplementations_artila_m501_blake512_sphlib sphlib] || [wiki:r2012compilernames arm-artila-gcc -O2] || 3.3.2 || 6435585 || 345645 || 31320 (48628) || 0 (472) || 32 (2780) || 2928(2928) || Checksum OK
|[wiki:r2012ciphers_blake512 blake512] || [wiki:r2012platformsimplementations_artila_m501_blake512_sphlib sphlib] || [wiki:r2012compilernames arm-artila-gcc -O3] || 3.3.2 || 6317629 || 345161 || 32008 (51964) || 0 (472) || 32 (2780) || 2936(2936) || Checksum OK
|[wiki:r2012ciphers_blake512 blake512] || [wiki:r2012platformsimplementations_artila_m501_blake512_sphlib sphlib] || [wiki:r2012compilernames arm-artila-gcc -Os] || 3.3.2 || 6124702 || 322020 || 30432 (47581) || 0 (472) || 32 (2780) || 2780(2780) || Checksum OK
|[wiki:r2012ciphers_blake512 blake512] || [wiki:r2012platformsimplementations_artila_m501_blake512_sphlib-small sphlib-small] || [wiki:r2012compilernames arm-artila-gcc -O0] || 3.3.2 || 8949814 || 480859 || 20288 (43181) || 0 (472) || 32 (2780) || 936(949) || Checksum OK
|[wiki:r2012ciphers_blake512 blake512] || [wiki:r2012platformsimplementations_artila_m501_blake512_sphlib-small sphlib-small] || [wiki:r2012compilernames arm-artila-gcc -O1] || 3.3.2 || 5097949 || 242190 || 15188 (32704) || 0 (472) || 32 (2780) || 1044(1044) || Checksum OK
