| '''Hash''' || '''Implementation''' || '''Compiler''' || '''Version''' || '''Checksum Cyc.''' || '''Benchmark Cyc. (1536 b)''' || '''Text Size''' || '''Data Size''' || '''BSS Size''' || '''Stack Size''' || '''Result''' 
|[wiki:r2012ciphers_0hash 0hash] || [wiki:r2012platformsimplementations_artila_m501_0hash_empty empty] || [wiki:r2012compilernames arm-artila-gcc -O0] || 3.3.2 || 2994064 || 1316 || 0 (22893) || 0 (472) || 0 (2748) || 0(13) || Checksum OK
|[wiki:r2012ciphers_0hash 0hash] || [wiki:r2012platformsimplementations_artila_m501_0hash_empty empty] || [wiki:r2012compilernames arm-artila-gcc -O1] || 3.3.2 || 2333003 || 1080 || 0 (17516) || 0 (472) || 0 (2748) || 0(0) || Checksum OK
|[wiki:r2012ciphers_0hash 0hash] || [wiki:r2012platformsimplementations_artila_m501_0hash_empty empty] || [wiki:r2012compilernames arm-artila-gcc -O2] || 3.3.2 || 2302268 || 1170 || 0 (17308) || 0 (472) || 0 (2748) || 0(0) || Checksum OK
|[wiki:r2012ciphers_0hash 0hash] || [wiki:r2012platformsimplementations_artila_m501_0hash_empty empty] || [wiki:r2012compilernames arm-artila-gcc -O3] || 3.3.2 || 2292334 || 1058 || 0 (19956) || 0 (472) || 0 (2748) || 0(0) || Checksum OK
|[wiki:r2012ciphers_0hash 0hash] || [wiki:r2012platformsimplementations_artila_m501_0hash_empty empty] || [wiki:r2012compilernames arm-artila-gcc -Os] || 3.3.2 || 2324385 || 1193 || 0 (17149) || 0 (472) || 0 (2748) || 0(0) || Checksum OK
|[wiki:r2012ciphers_bblake256 bblake256] || [wiki:r2012platformsimplementations_artila_m501_bblake256_regs regs] || [wiki:r2012compilernames arm-artila-gcc -O0] || 3.3.2 || 52449930 || 1472209 || 31740 (54633) || 0 (472) || 0 (2748) || 700(713) || 
|[wiki:r2012ciphers_bblake256 bblake256] || [wiki:r2012platformsimplementations_artila_m501_bblake256_regs regs] || [wiki:r2012compilernames arm-artila-gcc -O1] || 3.3.2 || 6723225 || 150919 || 14912 (32428) || 0 (472) || 0 (2748) || 748(748) || 
|[wiki:r2012ciphers_bblake256 bblake256] || [wiki:r2012platformsimplementations_artila_m501_bblake256_regs regs] || [wiki:r2012compilernames arm-artila-gcc -O2] || 3.3.2 || 10990283 || 169740 || 16492 (33800) || 0 (472) || 0 (2748) || 1428(1428) || 
|[wiki:r2012ciphers_bblake256 bblake256] || [wiki:r2012platformsimplementations_artila_m501_bblake256_regs regs] || [wiki:r2012compilernames arm-artila-gcc -O3] || 3.3.2 || 10296293 || 162023 || 16788 (36744) || 0 (472) || 0 (2748) || 1440(1440) || 
|[wiki:r2012ciphers_bblake256 bblake256] || [wiki:r2012platformsimplementations_artila_m501_bblake256_regs regs] || [wiki:r2012compilernames arm-artila-gcc -Os] || 3.3.2 || 10074600 || 162281 || 16344 (33493) || 0 (472) || 0 (2748) || 1420(1420) || 
