| '''Hash''' || '''Implementation''' || '''Compiler''' || '''Version''' || '''Checksum Cyc.''' || '''Benchmark Cyc. (1536 b)''' || '''Text Size''' || '''Data Size''' || '''BSS Size''' || '''Stack Size''' || '''Result''' 
|[wiki:r2012ciphers_blake256 blake256] || [wiki:r2012platformsimplementations_nslu2-openwrt_blake256_ref ref] || [wiki:r2012compilernames armeb-uclibc-gcc -Os] || 4.1.2 || 2491489 || 198652 || 3824 (20002) || 0 (384) || 0 (2828) || 496(512) || Checksum OK
|[wiki:r2012ciphers_blake256 blake256] || [wiki:r2012platformsimplementations_nslu2-openwrt_blake256_sphlib sphlib] || [wiki:r2012compilernames armeb-uclibc-gcc -O0] || 4.1.2 || 5491238 || 268776 || 23556 (46598) || 0 (388) || 0 (2828) || 496(504) || Checksum OK
|[wiki:r2012ciphers_blake256 blake256] || [wiki:r2012platformsimplementations_nslu2-openwrt_blake256_sphlib sphlib] || [wiki:r2012compilernames armeb-uclibc-gcc -O1] || 4.1.2 || 1933953 || 140199 || 13160 (29918) || 0 (384) || 0 (2828) || 2028(2044) || Checksum OK
|[wiki:r2012ciphers_blake256 blake256] || [wiki:r2012platformsimplementations_nslu2-openwrt_blake256_sphlib sphlib] || [wiki:r2012compilernames armeb-uclibc-gcc -O2] || 4.1.2 || 1966089 || 145286 || 17104 (33706) || 0 (384) || 0 (2828) || 3316(3324) || Checksum OK
|[wiki:r2012ciphers_blake256 blake256] || [wiki:r2012platformsimplementations_nslu2-openwrt_blake256_sphlib sphlib] || [wiki:r2012compilernames armeb-uclibc-gcc -O3] || 4.1.2 || 1952324 || 144870 || 17140 (34798) || 0 (384) || 0 (2824) || 3324(3340) || Checksum OK
|[wiki:r2012ciphers_blake256 blake256] || [wiki:r2012platformsimplementations_nslu2-openwrt_blake256_sphlib sphlib] || [wiki:r2012compilernames armeb-uclibc-gcc -Os] || 4.1.2 || 2373335 || 198852 || 21384 (37562) || 0 (384) || 0 (2828) || 4656(4672) || Checksum OK
|[wiki:r2012ciphers_blake256 blake256] || [wiki:r2012platformsimplementations_nslu2-openwrt_blake256_sphlib-small sphlib-small] || [wiki:r2012compilernames armeb-uclibc-gcc -O0] || 4.1.2 || 6593126 || 377454 || 7036 (30078) || 0 (388) || 0 (2828) || 500(508) || Checksum OK
|[wiki:r2012ciphers_blake256 blake256] || [wiki:r2012platformsimplementations_nslu2-openwrt_blake256_sphlib-small sphlib-small] || [wiki:r2012compilernames armeb-uclibc-gcc -O1] || 4.1.2 || 2545969 || 197322 || 4652 (21410) || 0 (384) || 0 (2828) || 488(504) || Checksum OK
|[wiki:r2012ciphers_blake256 blake256] || [wiki:r2012platformsimplementations_nslu2-openwrt_blake256_sphlib-small sphlib-small] || [wiki:r2012compilernames armeb-uclibc-gcc -O2] || 4.1.2 || 2821196 || 225252 || 5952 (22554) || 0 (384) || 0 (2828) || 1036(1044) || Checksum OK
|[wiki:r2012ciphers_blake256 blake256] || [wiki:r2012platformsimplementations_nslu2-openwrt_blake256_sphlib-small sphlib-small] || [wiki:r2012compilernames armeb-uclibc-gcc -O3] || 4.1.2 || 2778669 || 222675 || 5956 (23614) || 0 (384) || 0 (2824) || 1044(1060) || Checksum OK
|[wiki:r2012ciphers_blake256 blake256] || [wiki:r2012platformsimplementations_nslu2-openwrt_blake256_sphlib-small sphlib-small] || [wiki:r2012compilernames armeb-uclibc-gcc -Os] || 4.1.2 || 2882127 || 240896 || 4924 (21102) || 0 (384) || 0 (2828) || 872(888) || Checksum OK
|[wiki:r2012ciphers_blake512 blake512] || [wiki:r2012platformsimplementations_nslu2-openwrt_blake512_armcryptolib armcryptolib] || [wiki:r2012compilernames armeb-uclibc-gcc -O0] || 4.1.2 || 14906374 || 968523 || 4364 (27406) || 0 (388) || 32 (2860) || 476(484) || Checksum failed
|[wiki:r2012ciphers_blake512 blake512] || [wiki:r2012platformsimplementations_nslu2-openwrt_blake512_armcryptolib armcryptolib] || [wiki:r2012compilernames armeb-uclibc-gcc -O1] || 4.1.2 || 6123569 || 444187 || 2316 (19074) || 0 (384) || 32 (2860) || 468(484) || Checksum failed
|[wiki:r2012ciphers_blake512 blake512] || [wiki:r2012platformsimplementations_nslu2-openwrt_blake512_armcryptolib armcryptolib] || [wiki:r2012compilernames armeb-uclibc-gcc -O2] || 4.1.2 || 6000012 || 431635 || 2348 (18950) || 0 (384) || 32 (2860) || 496(504) || Checksum failed
|[wiki:r2012ciphers_blake512 blake512] || [wiki:r2012platformsimplementations_nslu2-openwrt_blake512_armcryptolib armcryptolib] || [wiki:r2012compilernames armeb-uclibc-gcc -O3] || 4.1.2 || 5977918 || 431951 || 6736 (24394) || 0 (384) || 32 (2856) || 1220(1236) || Checksum failed
|[wiki:r2012ciphers_blake512 blake512] || [wiki:r2012platformsimplementations_nslu2-openwrt_blake512_armcryptolib armcryptolib] || [wiki:r2012compilernames armeb-uclibc-gcc -Os] || 4.1.2 || 5645867 || 411236 || 2268 (18446) || 0 (384) || 32 (2860) || 480(496) || Checksum failed
|[wiki:r2012ciphers_blake512 blake512] || [wiki:r2012platformsimplementations_nslu2-openwrt_blake512_ref ref] || [wiki:r2012compilernames armeb-uclibc-gcc -O0] || 4.1.2 || 10366635 || 602956 || 12452 (35494) || 0 (388) || 32 (2860) || 916(924) || Checksum OK
|[wiki:r2012ciphers_blake512 blake512] || [wiki:r2012platformsimplementations_nslu2-openwrt_blake512_ref ref] || [wiki:r2012compilernames armeb-uclibc-gcc -O1] || 4.1.2 || 4909379 || 345767 || 7368 (24126) || 0 (384) || 32 (2860) || 1024(1040) || Checksum OK
|[wiki:r2012ciphers_blake512 blake512] || [wiki:r2012platformsimplementations_nslu2-openwrt_blake512_ref ref] || [wiki:r2012compilernames armeb-uclibc-gcc -O2] || 4.1.2 || 6152098 || 445966 || 9020 (25622) || 0 (384) || 32 (2860) || 1360(1368) || Checksum OK
|[wiki:r2012ciphers_blake512 blake512] || [wiki:r2012platformsimplementations_nslu2-openwrt_blake512_ref ref] || [wiki:r2012compilernames armeb-uclibc-gcc -O3] || 4.1.2 || 6243569 || 453946 || 9792 (27450) || 0 (384) || 32 (2856) || 1604(1620) || Checksum OK
|[wiki:r2012ciphers_blake512 blake512] || [wiki:r2012platformsimplementations_nslu2-openwrt_blake512_ref ref] || [wiki:r2012compilernames armeb-uclibc-gcc -Os] || 4.1.2 || 5852815 || 430388 || 8580 (24758) || 0 (384) || 32 (2860) || 1300(1316) || Checksum OK
|[wiki:r2012ciphers_blake512 blake512] || [wiki:r2012platformsimplementations_nslu2-openwrt_blake512_sphlib sphlib] || [wiki:r2012compilernames armeb-uclibc-gcc -O0] || 4.1.2 || 9158363 || 502125 || 11176 (34218) || 0 (388) || 32 (2860) || 1156(1164) || Checksum OK
|[wiki:r2012ciphers_blake512 blake512] || [wiki:r2012platformsimplementations_nslu2-openwrt_blake512_sphlib sphlib] || [wiki:r2012compilernames armeb-uclibc-gcc -O1] || 4.1.2 || 4341951 || 302908 || 10392 (27150) || 0 (384) || 32 (2860) || 1108(1124) || Checksum OK
|[wiki:r2012ciphers_blake512 blake512] || [wiki:r2012platformsimplementations_nslu2-openwrt_blake512_sphlib sphlib] || [wiki:r2012compilernames armeb-uclibc-gcc -O2] || 4.1.2 || 5206917 || 371835 || 15240 (31842) || 0 (384) || 32 (2860) || 2880(2888) || Checksum OK
|[wiki:r2012ciphers_blake512 blake512] || [wiki:r2012platformsimplementations_nslu2-openwrt_blake512_sphlib sphlib] || [wiki:r2012compilernames armeb-uclibc-gcc -O3] || 4.1.2 || 5185670 || 371103 || 15280 (32938) || 0 (384) || 32 (2856) || 2888(2904) || Checksum OK
|[wiki:r2012ciphers_blake512 blake512] || [wiki:r2012platformsimplementations_nslu2-openwrt_blake512_sphlib sphlib] || [wiki:r2012compilernames armeb-uclibc-gcc -Os] || 4.1.2 || 5949073 || 434844 || 9248 (25426) || 0 (384) || 32 (2860) || 1664(1680) || Checksum OK
|[wiki:r2012ciphers_blake512 blake512] || [wiki:r2012platformsimplementations_nslu2-openwrt_blake512_sphlib-small sphlib-small] || [wiki:r2012compilernames armeb-uclibc-gcc -O0] || 4.1.2 || 9152844 || 502158 || 11176 (34218) || 0 (388) || 32 (2860) || 1156(1164) || Checksum OK
|[wiki:r2012ciphers_blake512 blake512] || [wiki:r2012platformsimplementations_nslu2-openwrt_blake512_sphlib-small sphlib-small] || [wiki:r2012compilernames armeb-uclibc-gcc -O1] || 4.1.2 || 4347321 || 302858 || 10392 (27150) || 0 (384) || 32 (2860) || 1108(1124) || Checksum OK
|[wiki:r2012ciphers_blake512 blake512] || [wiki:r2012platformsimplementations_nslu2-openwrt_blake512_sphlib-small sphlib-small] || [wiki:r2012compilernames armeb-uclibc-gcc -O2] || 4.1.2 || 5207598 || 371935 || 15240 (31842) || 0 (384) || 32 (2860) || 2880(2888) || Checksum OK
|[wiki:r2012ciphers_blake512 blake512] || [wiki:r2012platformsimplementations_nslu2-openwrt_blake512_sphlib-small sphlib-small] || [wiki:r2012compilernames armeb-uclibc-gcc -O3] || 4.1.2 || 5183891 || 370954 || 15280 (32938) || 0 (384) || 32 (2856) || 2888(2904) || Checksum OK
|[wiki:r2012ciphers_blake512 blake512] || [wiki:r2012platformsimplementations_nslu2-openwrt_blake512_sphlib-small sphlib-small] || [wiki:r2012compilernames armeb-uclibc-gcc -Os] || 4.1.2 || 5956355 || 434744 || 9248 (25426) || 0 (384) || 32 (2860) || 1664(1680) || Checksum OK
|[wiki:r2012ciphers_groestl256 groestl256] || [wiki:r2012platformsimplementations_nslu2-openwrt_groestl256_8bit_c 8bit_c] || [wiki:r2012compilernames armeb-uclibc-gcc -O0] || 4.1.2 || 35686793 || 2771155 || 8780 (31822) || 0 (388) || 0 (2828) || 724(732) || Checksum OK
|[wiki:r2012ciphers_groestl256 groestl256] || [wiki:r2012platformsimplementations_nslu2-openwrt_groestl256_8bit_c 8bit_c] || [wiki:r2012compilernames armeb-uclibc-gcc -O1] || 4.1.2 || 15240187 || 1255886 || 3884 (20642) || 0 (384) || 0 (2828) || 592(608) || Checksum OK
|[wiki:r2012ciphers_groestl256 groestl256] || [wiki:r2012platformsimplementations_nslu2-openwrt_groestl256_8bit_c 8bit_c] || [wiki:r2012compilernames armeb-uclibc-gcc -O2] || 4.1.2 || 13785034 || 1110068 || 3980 (20582) || 0 (384) || 0 (2828) || 644(652) || Checksum OK
|[wiki:r2012ciphers_groestl256 groestl256] || [wiki:r2012platformsimplementations_nslu2-openwrt_groestl256_8bit_c 8bit_c] || [wiki:r2012compilernames armeb-uclibc-gcc -O3] || 4.1.2 || 12038279 || 959495 || 13336 (30994) || 0 (384) || 0 (2824) || 1328(1344) || Checksum OK
|[wiki:r2012ciphers_groestl256 groestl256] || [wiki:r2012platformsimplementations_nslu2-openwrt_groestl256_8bit_c 8bit_c] || [wiki:r2012compilernames armeb-uclibc-gcc -Os] || 4.1.2 || 12185211 || 986827 || 3884 (20062) || 0 (384) || 0 (2828) || 628(644) || Checksum OK
|[wiki:r2012ciphers_groestl256 groestl256] || [wiki:r2012platformsimplementations_nslu2-openwrt_groestl256_arm32 arm32] || [wiki:r2012compilernames armeb-uclibc-gcc -O0] || 4.1.2 || 6440276 || 311968 || 19972 (43014) || 0 (388) || 648 (3476) || 508(516) || Checksum failed
|[wiki:r2012ciphers_groestl256 groestl256] || [wiki:r2012platformsimplementations_nslu2-openwrt_groestl256_armcryptolib armcryptolib] || [wiki:r2012compilernames armeb-uclibc-gcc -O0] || 4.1.2 || 465675477 || 38700955 || 3408 (26450) || 0 (388) || 0 (2828) || 356(364) || Checksum OK
|[wiki:r2012ciphers_groestl256 groestl256] || [wiki:r2012platformsimplementations_nslu2-openwrt_groestl256_armcryptolib armcryptolib] || [wiki:r2012compilernames armeb-uclibc-gcc -O1] || 4.1.2 || 186757536 || 15560402 || 1900 (18658) || 0 (384) || 0 (2828) || 396(412) || Checksum OK
|[wiki:r2012ciphers_groestl256 groestl256] || [wiki:r2012platformsimplementations_nslu2-openwrt_groestl256_armcryptolib armcryptolib] || [wiki:r2012compilernames armeb-uclibc-gcc -O2] || 4.1.2 || 182569532 || 15209548 || 1888 (18490) || 0 (384) || 0 (2828) || 392(400) || Checksum OK
|[wiki:r2012ciphers_groestl256 groestl256] || [wiki:r2012platformsimplementations_nslu2-openwrt_groestl256_armcryptolib armcryptolib] || [wiki:r2012compilernames armeb-uclibc-gcc -O3] || 4.1.2 || 178700413 || 14888053 || 2928 (20586) || 0 (384) || 0 (2824) || 488(504) || Checksum OK
|[wiki:r2012ciphers_groestl256 groestl256] || [wiki:r2012platformsimplementations_nslu2-openwrt_groestl256_armcryptolib armcryptolib] || [wiki:r2012compilernames armeb-uclibc-gcc -Os] || 4.1.2 || 200083554 || 16675174 || 1808 (17986) || 0 (384) || 0 (2828) || 384(400) || Checksum OK
|[wiki:r2012ciphers_groestl256 groestl256] || [wiki:r2012platformsimplementations_nslu2-openwrt_groestl256_opt32 opt32] || [wiki:r2012compilernames armeb-uclibc-gcc -O0] || 4.1.2 || 19347144 || 1317265 || 43912 (66954) || 12 (400) || 0 (2828) || 420(428) || Checksum OK
|[wiki:r2012ciphers_groestl256 groestl256] || [wiki:r2012platformsimplementations_nslu2-openwrt_groestl256_opt32 opt32] || [wiki:r2012compilernames armeb-uclibc-gcc -O1] || 4.1.2 || 9142038 || 689921 || 30504 (47262) || 12 (396) || 0 (2828) || 444(460) || Checksum OK
|[wiki:r2012ciphers_groestl256 groestl256] || [wiki:r2012platformsimplementations_nslu2-openwrt_groestl256_opt32 opt32] || [wiki:r2012compilernames armeb-uclibc-gcc -O2] || 4.1.2 || 6231117 || 443189 || 31068 (47670) || 12 (396) || 0 (2828) || 408(416) || Checksum OK
|[wiki:r2012ciphers_groestl256 groestl256] || [wiki:r2012platformsimplementations_nslu2-openwrt_groestl256_opt32 opt32] || [wiki:r2012compilernames armeb-uclibc-gcc -O3] || 4.1.2 || 6177368 || 442159 || 32704 (50362) || 12 (396) || 0 (2824) || 468(484) || Checksum OK
|[wiki:r2012ciphers_groestl256 groestl256] || [wiki:r2012platformsimplementations_nslu2-openwrt_groestl256_opt32 opt32] || [wiki:r2012compilernames armeb-uclibc-gcc -Os] || 4.1.2 || 5557704 || 391702 || 27956 (44134) || 12 (396) || 0 (2828) || 420(436) || Checksum OK
|[wiki:r2012ciphers_groestl256 groestl256] || [wiki:r2012platformsimplementations_nslu2-openwrt_groestl256_sphlib sphlib] || [wiki:r2012compilernames armeb-uclibc-gcc -O0] || 4.1.2 || 15404160 || 1102736 || 45340 (68382) || 0 (388) || 0 (2828) || 808(816) || Checksum OK
|[wiki:r2012ciphers_groestl256 groestl256] || [wiki:r2012platformsimplementations_nslu2-openwrt_groestl256_sphlib sphlib] || [wiki:r2012compilernames armeb-uclibc-gcc -O1] || 4.1.2 || 10281781 || 845614 || 36084 (52842) || 0 (384) || 0 (2828) || 1476(1492) || Checksum OK
|[wiki:r2012ciphers_groestl256 groestl256] || [wiki:r2012platformsimplementations_nslu2-openwrt_groestl256_sphlib sphlib] || [wiki:r2012compilernames armeb-uclibc-gcc -O2] || 4.1.2 || 25113459 || 1521886 || 58684 (75286) || 0 (384) || 0 (2828) || 7164(7172) || Checksum OK
|[wiki:r2012ciphers_groestl256 groestl256] || [wiki:r2012platformsimplementations_nslu2-openwrt_groestl256_sphlib sphlib] || [wiki:r2012compilernames armeb-uclibc-gcc -O3] || 4.1.2 || 27982385 || 1644695 || 63512 (81170) || 0 (384) || 0 (2824) || 7164(7180) || Checksum OK
|[wiki:r2012ciphers_groestl256 groestl256] || [wiki:r2012platformsimplementations_nslu2-openwrt_groestl256_sphlib sphlib] || [wiki:r2012compilernames armeb-uclibc-gcc -Os] || 4.1.2 || 22496485 || 1335486 || 54440 (70618) || 0 (384) || 0 (2828) || 7164(7180) || Checksum OK
|[wiki:r2012ciphers_groestl256 groestl256] || [wiki:r2012platformsimplementations_nslu2-openwrt_groestl256_sphlib-adapted sphlib-adapted] || [wiki:r2012compilernames armeb-uclibc-gcc -O0] || 4.1.2 || 15839785 || 1093310 || 49108 (72150) || 0 (388) || 0 (2828) || 808(816) || Checksum OK
|[wiki:r2012ciphers_groestl256 groestl256] || [wiki:r2012platformsimplementations_nslu2-openwrt_groestl256_sphlib-adapted sphlib-adapted] || [wiki:r2012compilernames armeb-uclibc-gcc -O1] || 4.1.2 || 10382695 || 854841 || 39356 (56114) || 0 (384) || 0 (2828) || 1396(1412) || Checksum OK
|[wiki:r2012ciphers_groestl256 groestl256] || [wiki:r2012platformsimplementations_nslu2-openwrt_groestl256_sphlib-adapted sphlib-adapted] || [wiki:r2012compilernames armeb-uclibc-gcc -O2] || 4.1.2 || 25124797 || 1473490 || 61820 (78422) || 0 (384) || 0 (2828) || 7164(7172) || Checksum OK
|[wiki:r2012ciphers_groestl256 groestl256] || [wiki:r2012platformsimplementations_nslu2-openwrt_groestl256_sphlib-adapted sphlib-adapted] || [wiki:r2012compilernames armeb-uclibc-gcc -O3] || 4.1.2 || 27581839 || 1557812 || 66572 (84230) || 0 (384) || 0 (2824) || 7164(7180) || Checksum OK
|[wiki:r2012ciphers_groestl256 groestl256] || [wiki:r2012platformsimplementations_nslu2-openwrt_groestl256_sphlib-adapted sphlib-adapted] || [wiki:r2012compilernames armeb-uclibc-gcc -Os] || 4.1.2 || 22519494 || 1344746 || 57236 (73414) || 0 (384) || 0 (2828) || 7164(7180) || Checksum OK
|[wiki:r2012ciphers_groestl256 groestl256] || [wiki:r2012platformsimplementations_nslu2-openwrt_groestl256_sphlib-small sphlib-small] || [wiki:r2012compilernames armeb-uclibc-gcc -O0] || 4.1.2 || 13910237 || 935489 || 20032 (43074) || 0 (388) || 0 (2828) || 792(800) || Checksum OK
|[wiki:r2012ciphers_groestl256 groestl256] || [wiki:r2012platformsimplementations_nslu2-openwrt_groestl256_sphlib-small sphlib-small] || [wiki:r2012compilernames armeb-uclibc-gcc -O1] || 4.1.2 || 8746163 || 716554 || 17040 (33798) || 0 (384) || 0 (2828) || 1076(1092) || Checksum failed
|[wiki:r2012ciphers_groestl256 groestl256] || [wiki:r2012platformsimplementations_nslu2-openwrt_groestl256_sphlib-small sphlib-small] || [wiki:r2012compilernames armeb-uclibc-gcc -O2] || 4.1.2 || 8416356 || 663703 || 20968 (37570) || 0 (384) || 0 (2828) || 2808(2816) || Checksum failed
|[wiki:r2012ciphers_groestl256 groestl256] || [wiki:r2012platformsimplementations_nslu2-openwrt_groestl256_sphlib-small sphlib-small] || [wiki:r2012compilernames armeb-uclibc-gcc -O3] || 4.1.2 || 8365866 || 665748 || 23448 (41106) || 0 (384) || 0 (2824) || 3216(3232) || Checksum failed
|[wiki:r2012ciphers_groestl256 groestl256] || [wiki:r2012platformsimplementations_nslu2-openwrt_groestl256_sphlib-small sphlib-small] || [wiki:r2012compilernames armeb-uclibc-gcc -Os] || 4.1.2 || 8219300 || 665931 || 20792 (36970) || 0 (384) || 0 (2828) || 2700(2716) || Checksum failed
|[wiki:r2012ciphers_groestl512 groestl512] || [wiki:r2012platformsimplementations_nslu2-openwrt_groestl512_arm32 arm32] || [wiki:r2012compilernames armeb-uclibc-gcc -O0] || 4.1.2 || 9454155 || 428875 || 29520 (52562) || 0 (388) || 680 (3508) || 832(840) || Checksum failed
|[wiki:r2012ciphers_groestl512 groestl512] || [wiki:r2012platformsimplementations_nslu2-openwrt_groestl512_armcryptolib armcryptolib] || [wiki:r2012compilernames armeb-uclibc-gcc -O0] || 4.1.2 || 922110480 || 57168205 || 3416 (26458) || 0 (388) || 32 (2860) || 628(636) || Checksum OK
|[wiki:r2012ciphers_groestl512 groestl512] || [wiki:r2012platformsimplementations_nslu2-openwrt_groestl512_armcryptolib armcryptolib] || [wiki:r2012compilernames armeb-uclibc-gcc -O1] || 4.1.2 || 369441315 || 22934969 || 1884 (18642) || 0 (384) || 32 (2860) || 672(688) || Checksum OK
|[wiki:r2012ciphers_groestl512 groestl512] || [wiki:r2012platformsimplementations_nslu2-openwrt_groestl512_armcryptolib armcryptolib] || [wiki:r2012compilernames armeb-uclibc-gcc -O2] || 4.1.2 || 366635980 || 22757098 || 1880 (18482) || 0 (384) || 32 (2860) || 664(672) || Checksum OK
|[wiki:r2012ciphers_groestl512 groestl512] || [wiki:r2012platformsimplementations_nslu2-openwrt_groestl512_armcryptolib armcryptolib] || [wiki:r2012compilernames armeb-uclibc-gcc -O3] || 4.1.2 || 356313866 || 22114758 || 4264 (21922) || 0 (384) || 32 (2856) || 1012(1028) || Checksum OK
|[wiki:r2012ciphers_groestl512 groestl512] || [wiki:r2012platformsimplementations_nslu2-openwrt_groestl512_armcryptolib armcryptolib] || [wiki:r2012compilernames armeb-uclibc-gcc -Os] || 4.1.2 || 398268018 || 24714143 || 1800 (17978) || 0 (384) || 32 (2860) || 660(676) || Checksum OK
|[wiki:r2012ciphers_groestl512 groestl512] || [wiki:r2012platformsimplementations_nslu2-openwrt_groestl512_opt32 opt32] || [wiki:r2012compilernames armeb-uclibc-gcc -O0] || 4.1.2 || 35339563 || 1923646 || 43912 (66954) || 12 (400) || 32 (2860) || 676(684) || Checksum OK
|[wiki:r2012ciphers_groestl512 groestl512] || [wiki:r2012platformsimplementations_nslu2-openwrt_groestl512_opt32 opt32] || [wiki:r2012compilernames armeb-uclibc-gcc -O1] || 4.1.2 || 19033048 || 1132096 || 30504 (47262) || 12 (396) || 32 (2860) || 780(796) || Checksum OK
|[wiki:r2012ciphers_groestl512 groestl512] || [wiki:r2012platformsimplementations_nslu2-openwrt_groestl512_opt32 opt32] || [wiki:r2012compilernames armeb-uclibc-gcc -O2] || 4.1.2 || 13354896 || 764783 || 31068 (47670) || 12 (396) || 32 (2860) || 1450(1458) || Checksum OK
