| '''Hash''' || '''Implementation''' || '''Compiler''' || '''Version''' || '''Checksum Cyc.''' || '''Benchmark Cyc. (1536 b)''' || '''Text Size''' || '''Data Size''' || '''BSS Size''' || '''Stack Size''' || '''Result''' 
|[wiki:r2012ciphers_0hash 0hash] || [wiki:r2012platformsimplementations_atmega1284p_16mhz_0hash_empty empty] || [wiki:r2012compilernames avr-gcc 1284p -O0] || 4.3.4 (GCC) || 47421402 || 137 || 0 (20296) || 0 (864) || 0 (2416) || 0(8) || Checksum OK
|[wiki:r2012ciphers_0hash 0hash] || [wiki:r2012platformsimplementations_atmega1284p_16mhz_0hash_empty empty] || [wiki:r2012compilernames avr-gcc 1284p -O1] || 4.3.4 (GCC) || 4811066 || 82 || 0 (9486) || 0 (608) || 0 (2416) || 0(0) || Checksum OK
|[wiki:r2012ciphers_0hash 0hash] || [wiki:r2012platformsimplementations_atmega1284p_16mhz_0hash_empty empty] || [wiki:r2012compilernames avr-gcc 1284p -O2] || 4.3.4 (GCC) || 4100286 || 72 || 0 (8558) || 0 (608) || 0 (2416) || 0(0) || Checksum OK
|[wiki:r2012ciphers_0hash 0hash] || [wiki:r2012platformsimplementations_atmega1284p_16mhz_0hash_empty empty] || [wiki:r2012compilernames avr-gcc 1284p -O3] || 4.3.4 (GCC) || 4100286 || 72 || 0 (9152) || 0 (608) || 0 (2416) || 0(0) || Checksum OK
|[wiki:r2012ciphers_0hash 0hash] || [wiki:r2012platformsimplementations_atmega1284p_16mhz_0hash_empty empty] || [wiki:r2012compilernames avr-gcc 1284p -Os] || 4.3.4 (GCC) || 4272421 || 72 || 0 (7986) || 0 (608) || 0 (2416) || 0(0) || Checksum OK
|[wiki:r2012ciphers_bblake256 bblake256] || [wiki:r2012platformsimplementations_atmega1284p_16mhz_bblake256_bswap bswap] || [wiki:r2012compilernames avr-gcc 1284p -O0] || 4.3.4 (GCC) || 139954656 || 3101352 || 78610 (98906) || 256 (1120) || 0 (2416) || 855(863) || 
|[wiki:r2012ciphers_bblake256 bblake256] || [wiki:r2012platformsimplementations_atmega1284p_16mhz_bblake256_bswap bswap] || [wiki:r2012compilernames avr-gcc 1284p -O1] || 4.3.4 (GCC) || 83386845 || 2620937 || 65536 (75022) || 192 (800) || 0 (2416) || 3465(3465) || 
|[wiki:r2012ciphers_bblake256 bblake256] || [wiki:r2012platformsimplementations_atmega1284p_16mhz_bblake256_bswap bswap] || [wiki:r2012compilernames avr-gcc 1284p -O2] || 4.3.4 (GCC) || 82585766 || 2615757 || 64214 (72772) || 192 (800) || 0 (2416) || 3433(3433) || 
|[wiki:r2012ciphers_bblake256 bblake256] || [wiki:r2012platformsimplementations_atmega1284p_16mhz_bblake256_bswap bswap] || [wiki:r2012compilernames avr-gcc 1284p -O3] || 4.3.4 (GCC) || 81543299 || 2585793 || 73714 (82866) || 192 (800) || 0 (2416) || 3485(3485) || 
|[wiki:r2012ciphers_bblake256 bblake256] || [wiki:r2012platformsimplementations_atmega1284p_16mhz_bblake256_bswap bswap] || [wiki:r2012compilernames avr-gcc 1284p -Os] || 4.3.4 (GCC) || 83571950 || 2620349 || 63138 (71124) || 192 (800) || 0 (2416) || 3435(3435) || 
|[wiki:r2012ciphers_bblake256 bblake256] || [wiki:r2012platformsimplementations_atmega1284p_16mhz_bblake256_regs regs] || [wiki:r2012compilernames avr-gcc 1284p -O0] || 4.3.4 (GCC) || 139961092 || 3101772 || 80994 (101290) || 256 (1120) || 0 (2416) || 849(857) || 
|[wiki:r2012ciphers_bblake256 bblake256] || [wiki:r2012platformsimplementations_atmega1284p_16mhz_bblake256_regs regs] || [wiki:r2012compilernames avr-gcc 1284p -O1] || 4.3.4 (GCC) || 82903982 || 2608103 || 67124 (76610) || 192 (800) || 0 (2416) || 3462(3462) || 
|[wiki:r2012ciphers_bblake256 bblake256] || [wiki:r2012platformsimplementations_atmega1284p_16mhz_bblake256_regs regs] || [wiki:r2012compilernames avr-gcc 1284p -O2] || 4.3.4 (GCC) || 82328514 || 2611704 || 65936 (74494) || 192 (800) || 0 (2416) || 3411(3411) || 
|[wiki:r2012ciphers_bblake256 bblake256] || [wiki:r2012platformsimplementations_atmega1284p_16mhz_bblake256_regs regs] || [wiki:r2012compilernames avr-gcc 1284p -O3] || 4.3.4 (GCC) || 81378378 || 2582634 || 75624 (84776) || 192 (800) || 0 (2416) || 3464(3464) || 
|[wiki:r2012ciphers_bblake256 bblake256] || [wiki:r2012platformsimplementations_atmega1284p_16mhz_bblake256_regs regs] || [wiki:r2012compilernames avr-gcc 1284p -Os] || 4.3.4 (GCC) || 83269902 || 2614124 || 64838 (72824) || 192 (800) || 0 (2416) || 3413(3413) || 
|[wiki:r2012ciphers_blake256 blake256] || [wiki:r2012platformsimplementations_atmega1284p_16mhz_blake256_armcryptolib armcryptolib] || [wiki:r2012compilernames avr-gcc 1284p -O0] || 4.3.4 (GCC) || 84037794 || 3761402 || 4736 (25032) || 288 (1152) || 0 (2416) || 241(249) || Checksum OK
|[wiki:r2012ciphers_blake256 blake256] || [wiki:r2012platformsimplementations_atmega1284p_16mhz_blake256_armcryptolib armcryptolib] || [wiki:r2012compilernames avr-gcc 1284p -O1] || 4.3.4 (GCC) || 28551057 || 2436314 || 3190 (12676) || 288 (896) || 0 (2416) || 258(258) || Checksum OK
|[wiki:r2012ciphers_blake256 blake256] || [wiki:r2012platformsimplementations_atmega1284p_16mhz_blake256_armcryptolib armcryptolib] || [wiki:r2012compilernames avr-gcc 1284p -O2] || 4.3.4 (GCC) || 27766263 || 2430329 || 3390 (11948) || 288 (896) || 0 (2416) || 269(269) || Checksum OK
|[wiki:r2012ciphers_blake256 blake256] || [wiki:r2012platformsimplementations_atmega1284p_16mhz_blake256_armcryptolib armcryptolib] || [wiki:r2012compilernames avr-gcc 1284p -O3] || 4.3.4 (GCC) || 27394794 || 2375645 || 23698 (32850) || 256 (864) || 0 (2416) || 267(267) || Checksum OK
|[wiki:r2012ciphers_blake256 blake256] || [wiki:r2012platformsimplementations_atmega1284p_16mhz_blake256_armcryptolib armcryptolib] || [wiki:r2012compilernames avr-gcc 1284p -Os] || 4.3.4 (GCC) || 28221540 || 2457804 || 3228 (11214) || 288 (896) || 0 (2416) || 265(265) || Checksum OK
|[wiki:r2012ciphers_blake256 blake256] || [wiki:r2012platformsimplementations_atmega1284p_16mhz_blake256_avr-asm-speed avr-asm-speed] || [wiki:r2012compilernames avr-gcc 1284p -O0] || 4.3.4 (GCC) || 56700983 || 776783 || 6810 (27106) || 0 (864) || 0 (2416) || 393(401) || Checksum OK
|[wiki:r2012ciphers_blake256 blake256] || [wiki:r2012platformsimplementations_atmega1284p_16mhz_blake256_avr-asm-speed avr-asm-speed] || [wiki:r2012compilernames avr-gcc 1284p -O1] || 4.3.4 (GCC) || 12307550 || 730514 || 4714 (14200) || 0 (608) || 0 (2416) || 325(325) || Checksum OK
|[wiki:r2012ciphers_blake256 blake256] || [wiki:r2012platformsimplementations_atmega1284p_16mhz_blake256_avr-asm-speed avr-asm-speed] || [wiki:r2012compilernames avr-gcc 1284p -O2] || 4.3.4 (GCC) || 11603939 || 728543 || 4734 (13292) || 0 (608) || 0 (2416) || 332(332) || Checksum OK
|[wiki:r2012ciphers_blake256 blake256] || [wiki:r2012platformsimplementations_atmega1284p_16mhz_blake256_avr-asm-speed avr-asm-speed] || [wiki:r2012compilernames avr-gcc 1284p -O3] || 4.3.4 (GCC) || 11603940 || 728542 || 4734 (13886) || 0 (608) || 0 (2416) || 332(332) || Checksum OK
|[wiki:r2012ciphers_blake256 blake256] || [wiki:r2012platformsimplementations_atmega1284p_16mhz_blake256_avr-asm-speed avr-asm-speed] || [wiki:r2012compilernames avr-gcc 1284p -Os] || 4.3.4 (GCC) || 11587223 || 724338 || 2764 (10750) || 0 (608) || 0 (2416) || 303(303) || Checksum OK
|[wiki:r2012ciphers_blake256 blake256] || [wiki:r2012platformsimplementations_atmega1284p_16mhz_blake256_avrcryptolib avrcryptolib] || [wiki:r2012compilernames avr-gcc 1284p -O0] || 4.3.4 (GCC) || 84418787 || 3797619 || 4822 (25118) || 0 (864) || 0 (2416) || 283(291) || Checksum OK
|[wiki:r2012ciphers_blake256 blake256] || [wiki:r2012platformsimplementations_atmega1284p_16mhz_blake256_avrcryptolib avrcryptolib] || [wiki:r2012compilernames avr-gcc 1284p -O1] || 4.3.4 (GCC) || 29025537 || 2485236 || 3434 (12920) || 0 (608) || 0 (2416) || 267(267) || Checksum OK
|[wiki:r2012ciphers_blake256 blake256] || [wiki:r2012platformsimplementations_atmega1284p_16mhz_blake256_avrcryptolib avrcryptolib] || [wiki:r2012compilernames avr-gcc 1284p -O2] || 4.3.4 (GCC) || 27742127 || 2427528 || 3602 (12160) || 0 (608) || 0 (2416) || 277(277) || Checksum OK
|[wiki:r2012ciphers_blake256 blake256] || [wiki:r2012platformsimplementations_atmega1284p_16mhz_blake256_avrcryptolib avrcryptolib] || [wiki:r2012compilernames avr-gcc 1284p -O3] || 4.3.4 (GCC) || 29524540 || 2631930 || 11038 (20190) || 0 (608) || 0 (2416) || 283(283) || Checksum OK
|[wiki:r2012ciphers_blake256 blake256] || [wiki:r2012platformsimplementations_atmega1284p_16mhz_blake256_avrcryptolib avrcryptolib] || [wiki:r2012compilernames avr-gcc 1284p -Os] || 4.3.4 (GCC) || 28067267 || 2441504 || 3438 (11424) || 0 (608) || 0 (2416) || 273(273) || Checksum OK
|[wiki:r2012ciphers_blake256 blake256] || [wiki:r2012platformsimplementations_atmega1284p_16mhz_blake256_bswap bswap] || [wiki:r2012compilernames avr-gcc 1284p -O0] || 4.3.4 (GCC) || 72767087 || 2545533 || 73952 (94248) || 128 (992) || 0 (2416) || 449(457) || Checksum OK
