| '''Hash''' || '''Implementation''' || '''Compiler''' || '''Version''' || '''Checksum Cyc.''' || '''Benchmark Cyc. (1536 b)''' || '''Text Size''' || '''Data Size''' || '''BSS Size''' || '''Stack Size''' || '''Result''' 
|[wiki:r2012ciphers_blake256 blake256] || [wiki:r2012platformsimplementations_fritzbox-7170_blake256_ref ref] || [wiki:r2012compilernames mips-uclib-gcc -O0] || 4.2.1 || 5578422 || 364720 || 8364 (51819) || 28 (996) || 0 (2844) || 352(400) || Checksum OK
|[wiki:r2012ciphers_blake256 blake256] || [wiki:r2012platformsimplementations_fritzbox-7170_blake256_ref ref] || [wiki:r2012compilernames mips-uclib-gcc -O1] || 4.2.1 || 1865998 || 173469 || 4644 (38802) || 28 (992) || 0 (2844) || 408(464) || Checksum OK
|[wiki:r2012ciphers_blake256 blake256] || [wiki:r2012platformsimplementations_fritzbox-7170_blake256_ref ref] || [wiki:r2012compilernames mips-uclib-gcc -O2] || 4.2.1 || 2136470 || 194563 || 4884 (37138) || 28 (992) || 0 (2844) || 448(504) || Checksum OK
|[wiki:r2012ciphers_blake256 blake256] || [wiki:r2012platformsimplementations_fritzbox-7170_blake256_ref ref] || [wiki:r2012compilernames mips-uclib-gcc -O3] || 4.2.1 || 2106074 || 190866 || 5496 (37911) || 28 (992) || 0 (2840) || 544(600) || Checksum OK
|[wiki:r2012ciphers_blake256 blake256] || [wiki:r2012platformsimplementations_fritzbox-7170_blake256_ref ref] || [wiki:r2012compilernames mips-uclib-gcc -Os] || 4.2.1 || 2143453 || 182810 || 4316 (36555) || 28 (992) || 0 (2844) || 464(520) || Checksum OK
|[wiki:r2012ciphers_blake256 blake256] || [wiki:r2012platformsimplementations_fritzbox-7170_blake256_sphlib sphlib] || [wiki:r2012compilernames mips-uclib-gcc -O0] || 4.2.1 || 24699696 || 2191457 || 32605 (76060) || 68 (1036) || 0 (2844) || 568(616) || Checksum OK
|[wiki:r2012ciphers_blake256 blake256] || [wiki:r2012platformsimplementations_fritzbox-7170_blake256_sphlib sphlib] || [wiki:r2012compilernames mips-uclib-gcc -O1] || 4.2.1 || 2244073 || 163624 || 16413 (50571) || 68 (1032) || 0 (2844) || 776(832) || Checksum OK
|[wiki:r2012ciphers_blake256 blake256] || [wiki:r2012platformsimplementations_fritzbox-7170_blake256_sphlib sphlib] || [wiki:r2012compilernames mips-uclib-gcc -O2] || 4.2.1 || 1778176 || 158563 || 15965 (48219) || 64 (1028) || 0 (2844) || 760(816) || Checksum OK
|[wiki:r2012ciphers_blake256 blake256] || [wiki:r2012platformsimplementations_fritzbox-7170_blake256_sphlib sphlib] || [wiki:r2012compilernames mips-uclib-gcc -O3] || 4.2.1 || 1820431 || 158894 || 15954 (48369) || 68 (1032) || 0 (2840) || 760(816) || Checksum OK
|[wiki:r2012ciphers_blake256 blake256] || [wiki:r2012platformsimplementations_fritzbox-7170_blake256_sphlib sphlib] || [wiki:r2012compilernames mips-uclib-gcc -Os] || 4.2.1 || 2098628 || 164976 || 15629 (47868) || 64 (1028) || 0 (2844) || 784(840) || Checksum OK
|[wiki:r2012ciphers_blake256 blake256] || [wiki:r2012platformsimplementations_fritzbox-7170_blake256_sphlib-small sphlib-small] || [wiki:r2012compilernames mips-uclib-gcc -O0] || 4.2.1 || 5668416 || 365183 || 9235 (52690) || 68 (1036) || 0 (2844) || 568(616) || Checksum OK
|[wiki:r2012ciphers_blake256 blake256] || [wiki:r2012platformsimplementations_fritzbox-7170_blake256_sphlib-small sphlib-small] || [wiki:r2012compilernames mips-uclib-gcc -O1] || 4.2.1 || 1670030 || 155979 || 6019 (40177) || 64 (1028) || 0 (2844) || 504(560) || Checksum OK
|[wiki:r2012ciphers_blake256 blake256] || [wiki:r2012platformsimplementations_fritzbox-7170_blake256_sphlib-small sphlib-small] || [wiki:r2012compilernames mips-uclib-gcc -O2] || 4.2.1 || 1936779 || 183420 || 6115 (38369) || 64 (1028) || 0 (2844) || 736(792) || Checksum OK
|[wiki:r2012ciphers_blake256 blake256] || [wiki:r2012platformsimplementations_fritzbox-7170_blake256_sphlib-small sphlib-small] || [wiki:r2012compilernames mips-uclib-gcc -O3] || 4.2.1 || 1865401 || 183301 || 6120 (38535) || 64 (1028) || 0 (2840) || 736(792) || Checksum OK
|[wiki:r2012ciphers_blake256 blake256] || [wiki:r2012platformsimplementations_fritzbox-7170_blake256_sphlib-small sphlib-small] || [wiki:r2012compilernames mips-uclib-gcc -Os] || 4.2.1 || 2140710 || 191913 || 5635 (37874) || 64 (1028) || 0 (2844) || 608(664) || Checksum OK
|[wiki:r2012ciphers_blake512 blake512] || [wiki:r2012platformsimplementations_fritzbox-7170_blake512_armcryptolib armcryptolib] || [wiki:r2012compilernames mips-uclib-gcc -O0] || 4.2.1 || 11138666 || 822043 || 5810 (49265) || 60 (1028) || 32 (2876) || 464(512) || Checksum OK
|[wiki:r2012ciphers_blake512 blake512] || [wiki:r2012platformsimplementations_fritzbox-7170_blake512_armcryptolib armcryptolib] || [wiki:r2012compilernames mips-uclib-gcc -O1] || 4.2.1 || 3562554 || 271002 || 3770 (37928) || 60 (1024) || 32 (2876) || 488(544) || Checksum OK
|[wiki:r2012ciphers_blake512 blake512] || [wiki:r2012platformsimplementations_fritzbox-7170_blake512_armcryptolib armcryptolib] || [wiki:r2012compilernames mips-uclib-gcc -O2] || 4.2.1 || 3624273 || 275070 || 3610 (35864) || 60 (1024) || 32 (2876) || 504(560) || Checksum OK
|[wiki:r2012ciphers_blake512 blake512] || [wiki:r2012platformsimplementations_fritzbox-7170_blake512_armcryptolib armcryptolib] || [wiki:r2012compilernames mips-uclib-gcc -O3] || 4.2.1 || 3668819 || 284491 || 6838 (39253) || 60 (1024) || 32 (2872) || 976(1032) || Checksum OK
|[wiki:r2012ciphers_blake512 blake512] || [wiki:r2012platformsimplementations_fritzbox-7170_blake512_armcryptolib armcryptolib] || [wiki:r2012compilernames mips-uclib-gcc -Os] || 4.2.1 || 3601496 || 269889 || 3250 (35489) || 60 (1024) || 32 (2876) || 488(544) || Checksum OK
|[wiki:r2012ciphers_blake512 blake512] || [wiki:r2012platformsimplementations_fritzbox-7170_blake512_ref ref] || [wiki:r2012compilernames mips-uclib-gcc -O0] || 4.2.1 || 8445656 || 425643 || 14686 (58141) || 24 (992) || 32 (2876) || 880(928) || Checksum OK
|[wiki:r2012ciphers_blake512 blake512] || [wiki:r2012platformsimplementations_fritzbox-7170_blake512_ref ref] || [wiki:r2012compilernames mips-uclib-gcc -O1] || 4.2.1 || 3794045 || 284372 || 9142 (43300) || 24 (988) || 32 (2876) || 919(975) || Checksum OK
|[wiki:r2012ciphers_blake512 blake512] || [wiki:r2012platformsimplementations_fritzbox-7170_blake512_ref ref] || [wiki:r2012compilernames mips-uclib-gcc -O2] || 4.2.1 || 3862600 || 298403 || 9622 (41876) || 24 (988) || 32 (2876) || 1048(1104) || Checksum OK
|[wiki:r2012ciphers_blake512 blake512] || [wiki:r2012platformsimplementations_fritzbox-7170_blake512_ref ref] || [wiki:r2012compilernames mips-uclib-gcc -O3] || 4.2.1 || 3856254 || 295184 || 9738 (42153) || 24 (988) || 32 (2872) || 1064(1120) || Checksum OK
|[wiki:r2012ciphers_blake512 blake512] || [wiki:r2012platformsimplementations_fritzbox-7170_blake512_ref ref] || [wiki:r2012compilernames mips-uclib-gcc -Os] || 4.2.1 || 3472176 || 262589 || 8366 (40605) || 24 (988) || 32 (2876) || 976(1032) || Checksum OK
|[wiki:r2012ciphers_blake512 blake512] || [wiki:r2012platformsimplementations_fritzbox-7170_blake512_sphlib sphlib] || [wiki:r2012compilernames mips-uclib-gcc -O0] || 4.2.1 || 6960835 || 389272 || 13085 (56540) || 68 (1036) || 32 (2876) || 1216(1264) || Checksum OK
|[wiki:r2012ciphers_blake512 blake512] || [wiki:r2012platformsimplementations_fritzbox-7170_blake512_sphlib sphlib] || [wiki:r2012compilernames mips-uclib-gcc -O1] || 4.2.1 || 3452566 || 272288 || 12349 (46507) || 68 (1032) || 32 (2876) || 1240(1296) || Checksum OK
|[wiki:r2012ciphers_blake512 blake512] || [wiki:r2012platformsimplementations_fritzbox-7170_blake512_sphlib sphlib] || [wiki:r2012compilernames mips-uclib-gcc -O2] || 4.2.1 || 3987296 || 318000 || 13565 (45819) || 64 (1028) || 32 (2876) || 2232(2288) || Checksum OK
|[wiki:r2012ciphers_blake512 blake512] || [wiki:r2012platformsimplementations_fritzbox-7170_blake512_sphlib sphlib] || [wiki:r2012compilernames mips-uclib-gcc -O3] || 4.2.1 || 3960889 || 317841 || 13618 (46033) || 68 (1032) || 32 (2872) || 2232(2288) || Checksum OK
|[wiki:r2012ciphers_blake512 blake512] || [wiki:r2012platformsimplementations_fritzbox-7170_blake512_sphlib sphlib] || [wiki:r2012compilernames mips-uclib-gcc -Os] || 4.2.1 || 4001156 || 304803 || 10029 (42268) || 64 (1028) || 32 (2876) || 1576(1632) || Checksum OK
|[wiki:r2012ciphers_blake512 blake512] || [wiki:r2012platformsimplementations_fritzbox-7170_blake512_sphlib-small sphlib-small] || [wiki:r2012compilernames mips-uclib-gcc -O0] || 4.2.1 || 7010456 || 389325 || 13091 (56546) || 68 (1036) || 32 (2876) || 1216(1264) || Checksum OK
|[wiki:r2012ciphers_blake512 blake512] || [wiki:r2012platformsimplementations_fritzbox-7170_blake512_sphlib-small sphlib-small] || [wiki:r2012compilernames mips-uclib-gcc -O1] || 4.2.1 || 3502134 || 272539 || 12355 (46513) || 64 (1028) || 32 (2876) || 1240(1296) || Checksum OK
|[wiki:r2012ciphers_blake512 blake512] || [wiki:r2012platformsimplementations_fritzbox-7170_blake512_sphlib-small sphlib-small] || [wiki:r2012compilernames mips-uclib-gcc -O2] || 4.2.1 || 4144322 || 317841 || 13571 (45825) || 64 (1028) || 32 (2876) || 2232(2288) || Checksum OK
|[wiki:r2012ciphers_blake512 blake512] || [wiki:r2012platformsimplementations_fritzbox-7170_blake512_sphlib-small sphlib-small] || [wiki:r2012compilernames mips-uclib-gcc -O3] || 4.2.1 || 3941279 || 317483 || 13624 (46039) || 64 (1028) || 32 (2872) || 2232(2288) || Checksum OK
|[wiki:r2012ciphers_blake512 blake512] || [wiki:r2012platformsimplementations_fritzbox-7170_blake512_sphlib-small sphlib-small] || [wiki:r2012compilernames mips-uclib-gcc -Os] || 4.2.1 || 4069088 || 304737 || 10035 (42274) || 64 (1028) || 32 (2876) || 1576(1632) || Checksum OK
|[wiki:r2012ciphers_groestl256 groestl256] || [wiki:r2012platformsimplementations_fritzbox-7170_groestl256_8bit_c 8bit_c] || [wiki:r2012compilernames mips-uclib-gcc -O0] || 4.2.1 || 32133158 || 2571494 || 12566 (56021) || 20 (988) || 0 (2844) || 688(736) || Checksum OK
|[wiki:r2012ciphers_groestl256 groestl256] || [wiki:r2012platformsimplementations_fritzbox-7170_groestl256_8bit_c 8bit_c] || [wiki:r2012compilernames mips-uclib-gcc -O1] || 4.2.1 || 11448212 || 899145 || 6382 (40540) || 20 (984) || 0 (2844) || 608(664) || Checksum OK
|[wiki:r2012ciphers_groestl256 groestl256] || [wiki:r2012platformsimplementations_fritzbox-7170_groestl256_8bit_c 8bit_c] || [wiki:r2012compilernames mips-uclib-gcc -O2] || 4.2.1 || 10556500 || 834339 || 5582 (37836) || 20 (984) || 0 (2844) || 624(680) || Checksum OK
|[wiki:r2012ciphers_groestl256 groestl256] || [wiki:r2012platformsimplementations_fritzbox-7170_groestl256_8bit_c 8bit_c] || [wiki:r2012compilernames mips-uclib-gcc -O3] || 4.2.1 || 9430025 || 748479 || 12678 (45093) || 20 (984) || 0 (2840) || 735(791) || Checksum OK
|[wiki:r2012ciphers_groestl256 groestl256] || [wiki:r2012platformsimplementations_fritzbox-7170_groestl256_8bit_c 8bit_c] || [wiki:r2012compilernames mips-uclib-gcc -Os] || 4.2.1 || 10422278 || 939743 || 5142 (37381) || 20 (984) || 0 (2844) || 632(688) || Checksum OK
|[wiki:r2012ciphers_groestl256 groestl256] || [wiki:r2012platformsimplementations_fritzbox-7170_groestl256_armcryptolib armcryptolib] || [wiki:r2012compilernames mips-uclib-gcc -O0] || 4.2.1 || 378470483 || 31338874 || 4919 (48374) || 64 (1032) || 0 (2844) || 424(472) || Checksum OK
|[wiki:r2012ciphers_groestl256 groestl256] || [wiki:r2012platformsimplementations_fritzbox-7170_groestl256_armcryptolib armcryptolib] || [wiki:r2012compilernames mips-uclib-gcc -O1] || 4.2.1 || 155548945 || 12982165 || 3567 (37725) || 64 (1028) || 0 (2844) || 496(552) || Checksum OK
|[wiki:r2012ciphers_groestl256 groestl256] || [wiki:r2012platformsimplementations_fritzbox-7170_groestl256_armcryptolib armcryptolib] || [wiki:r2012compilernames mips-uclib-gcc -O2] || 4.2.1 || 161987915 || 13480550 || 3471 (35725) || 64 (1028) || 0 (2844) || 496(552) || Checksum OK
|[wiki:r2012ciphers_groestl256 groestl256] || [wiki:r2012platformsimplementations_fritzbox-7170_groestl256_armcryptolib armcryptolib] || [wiki:r2012compilernames mips-uclib-gcc -O3] || 4.2.1 || 159934708 || 13309241 || 4132 (36547) || 64 (1028) || 0 (2840) || 544(600) || Checksum OK
|[wiki:r2012ciphers_groestl256 groestl256] || [wiki:r2012platformsimplementations_fritzbox-7170_groestl256_armcryptolib armcryptolib] || [wiki:r2012compilernames mips-uclib-gcc -Os] || 4.2.1 || 157638828 || 13133864 || 2999 (35238) || 64 (1028) || 0 (2844) || 488(544) || Checksum OK
|[wiki:r2012ciphers_groestl256 groestl256] || [wiki:r2012platformsimplementations_fritzbox-7170_groestl256_opt32 opt32] || [wiki:r2012compilernames mips-uclib-gcc -O0] || 4.2.1 || 30035511 || 1779210 || 62424 (105879) || 80 (1048) || 0 (2844) || 472(520) || Checksum failed
|[wiki:r2012ciphers_groestl256 groestl256] || [wiki:r2012platformsimplementations_fritzbox-7170_groestl256_opt32 opt32] || [wiki:r2012compilernames mips-uclib-gcc -O1] || 4.2.1 || 11621363 || 852995 || 37616 (71774) || 80 (1044) || 0 (2844) || 464(520) || Checksum failed
|[wiki:r2012ciphers_groestl256 groestl256] || [wiki:r2012platformsimplementations_fritzbox-7170_groestl256_opt32 opt32] || [wiki:r2012compilernames mips-uclib-gcc -O2] || 4.2.1 || 10127624 || 655597 || 30784 (63038) || 80 (1044) || 0 (2844) || 520(576) || Checksum failed
|[wiki:r2012ciphers_groestl256 groestl256] || [wiki:r2012platformsimplementations_fritzbox-7170_groestl256_opt32 opt32] || [wiki:r2012compilernames mips-uclib-gcc -O3] || 4.2.1 || 9832375 || 655517 || 31746 (64161) || 80 (1044) || 0 (2840) || 448(504) || Checksum failed
|[wiki:r2012ciphers_groestl256 groestl256] || [wiki:r2012platformsimplementations_fritzbox-7170_groestl256_opt32 opt32] || [wiki:r2012compilernames mips-uclib-gcc -Os] || 4.2.1 || 9896438 || 649184 || 30040 (62279) || 76 (1040) || 0 (2844) || 512(568) || Checksum failed
|[wiki:r2012ciphers_groestl256 groestl256] || [wiki:r2012platformsimplementations_fritzbox-7170_groestl256_sphlib sphlib] || [wiki:r2012compilernames mips-uclib-gcc -O0] || 4.2.1 || 39964518 || 2906679 || 48320 (91775) || 72 (1040) || 0 (2844) || 808(856) || Checksum OK
|[wiki:r2012ciphers_groestl256 groestl256] || [wiki:r2012platformsimplementations_fritzbox-7170_groestl256_sphlib sphlib] || [wiki:r2012compilernames mips-uclib-gcc -O1] || 4.2.1 || 26810090 || 1541439 || 41008 (75166) || 68 (1032) || 0 (2844) || 728(784) || Checksum OK
|[wiki:r2012ciphers_groestl256 groestl256] || [wiki:r2012platformsimplementations_fritzbox-7170_groestl256_sphlib sphlib] || [wiki:r2012compilernames mips-uclib-gcc -O2] || 4.2.1 || 56250662 || 4508140 || 53984 (86238) || 72 (1036) || 0 (2844) || 7136(7192) || Checksum OK
|[wiki:r2012ciphers_groestl256 groestl256] || [wiki:r2012platformsimplementations_fritzbox-7170_groestl256_sphlib sphlib] || [wiki:r2012compilernames mips-uclib-gcc -O3] || 4.2.1 || 57136968 || 4557192 || 55130 (87545) || 72 (1036) || 0 (2840) || 7136(7192) || Checksum OK
|[wiki:r2012ciphers_groestl256 groestl256] || [wiki:r2012platformsimplementations_fritzbox-7170_groestl256_sphlib sphlib] || [wiki:r2012compilernames mips-uclib-gcc -Os] || 4.2.1 || 55108738 || 4474114 || 53280 (85519) || 72 (1036) || 0 (2844) || 7136(7192) || Checksum OK
|[wiki:r2012ciphers_groestl256 groestl256] || [wiki:r2012platformsimplementations_fritzbox-7170_groestl256_sphlib-adapted sphlib-adapted] || [wiki:r2012compilernames mips-uclib-gcc -O0] || 4.2.1 || 41398035 || 3009459 || 51912 (95367) || 72 (1040) || 0 (2844) || 808(856) || Checksum OK
|[wiki:r2012ciphers_groestl256 groestl256] || [wiki:r2012platformsimplementations_fritzbox-7170_groestl256_sphlib-adapted sphlib-adapted] || [wiki:r2012compilernames mips-uclib-gcc -O1] || 4.2.1 || 28171501 || 1651083 || 44280 (78438) || 72 (1036) || 0 (2844) || 728(784) || Checksum OK
|[wiki:r2012ciphers_groestl256 groestl256] || [wiki:r2012platformsimplementations_fritzbox-7170_groestl256_sphlib-adapted sphlib-adapted] || [wiki:r2012compilernames mips-uclib-gcc -O2] || 4.2.1 || 56851762 || 4589800 || 57336 (89590) || 72 (1036) || 0 (2844) || 7136(7192) || Checksum OK
|[wiki:r2012ciphers_groestl256 groestl256] || [wiki:r2012platformsimplementations_fritzbox-7170_groestl256_sphlib-adapted sphlib-adapted] || [wiki:r2012compilernames mips-uclib-gcc -O3] || 4.2.1 || 57712124 || 4626463 || 58306 (90721) || 72 (1036) || 0 (2840) || 7136(7192) || Checksum OK
|[wiki:r2012ciphers_groestl256 groestl256] || [wiki:r2012platformsimplementations_fritzbox-7170_groestl256_sphlib-adapted sphlib-adapted] || [wiki:r2012compilernames mips-uclib-gcc -Os] || 4.2.1 || 56646824 || 4576073 || 56856 (89095) || 72 (1036) || 0 (2844) || 7136(7192) || Checksum OK
|[wiki:r2012ciphers_groestl256 groestl256] || [wiki:r2012platformsimplementations_fritzbox-7170_groestl256_sphlib-small sphlib-small] || [wiki:r2012compilernames mips-uclib-gcc -O0] || 4.2.1 || 22699807 || 1180125 || 28454 (71909) || 68 (1036) || 0 (2844) || 808(856) || Checksum OK
|[wiki:r2012ciphers_groestl256 groestl256] || [wiki:r2012platformsimplementations_fritzbox-7170_groestl256_sphlib-small sphlib-small] || [wiki:r2012compilernames mips-uclib-gcc -O1] || 4.2.1 || 11880281 || 916238 || 22486 (56644) || 68 (1032) || 0 (2844) || 928(984) || Checksum OK
|[wiki:r2012ciphers_groestl256 groestl256] || [wiki:r2012platformsimplementations_fritzbox-7170_groestl256_sphlib-small sphlib-small] || [wiki:r2012compilernames mips-uclib-gcc -O2] || 4.2.1 || 11214522 || 868869 || 20038 (52292) || 68 (1032) || 0 (2844) || 1216(1272) || Checksum OK
|[wiki:r2012ciphers_groestl256 groestl256] || [wiki:r2012platformsimplementations_fritzbox-7170_groestl256_sphlib-small sphlib-small] || [wiki:r2012compilernames mips-uclib-gcc -O3] || 4.2.1 || 11324669 || 893262 || 21072 (53487) || 68 (1032) || 0 (2840) || 1240(1296) || Checksum OK
|[wiki:r2012ciphers_groestl256 groestl256] || [wiki:r2012platformsimplementations_fritzbox-7170_groestl256_sphlib-small sphlib-small] || [wiki:r2012compilernames mips-uclib-gcc -Os] || 4.2.1 || 11555603 || 911362 || 20198 (52437) || 64 (1028) || 0 (2844) || 1240(1296) || Checksum OK
|[wiki:r2012ciphers_groestl512 groestl512] || [wiki:r2012platformsimplementations_fritzbox-7170_groestl512_armcryptolib armcryptolib] || [wiki:r2012compilernames mips-uclib-gcc -O0] || 4.2.1 || 744389956 || 46123091 || 4951 (48406) || 64 (1032) || 32 (2876) || 696(744) || Checksum OK
|[wiki:r2012ciphers_groestl512 groestl512] || [wiki:r2012platformsimplementations_fritzbox-7170_groestl512_armcryptolib armcryptolib] || [wiki:r2012compilernames mips-uclib-gcc -O1] || 4.2.1 || 308284411 || 19090057 || 3567 (37725) || 64 (1028) || 32 (2876) || 768(824) || Checksum OK
|[wiki:r2012ciphers_groestl512 groestl512] || [wiki:r2012platformsimplementations_fritzbox-7170_groestl512_armcryptolib armcryptolib] || [wiki:r2012compilernames mips-uclib-gcc -O2] || 4.2.1 || 321790096 || 19940694 || 3471 (35725) || 64 (1028) || 32 (2876) || 768(824) || Checksum OK
|[wiki:r2012ciphers_groestl512 groestl512] || [wiki:r2012platformsimplementations_fritzbox-7170_groestl512_armcryptolib armcryptolib] || [wiki:r2012compilernames mips-uclib-gcc -O3] || 4.2.1 || 317851918 || 19734378 || 5108 (37523) || 64 (1028) || 32 (2872) || 880(936) || Checksum OK
|[wiki:r2012ciphers_groestl512 groestl512] || [wiki:r2012platformsimplementations_fritzbox-7170_groestl512_armcryptolib armcryptolib] || [wiki:r2012compilernames mips-uclib-gcc -Os] || 4.2.1 || 315620764 || 19573894 || 3015 (35254) || 64 (1028) || 32 (2876) || 760(816) || Checksum OK
|[wiki:r2012ciphers_groestl512 groestl512] || [wiki:r2012platformsimplementations_fritzbox-7170_groestl512_opt32 opt32] || [wiki:r2012compilernames mips-uclib-gcc -O0] || 4.2.1 || 61798941 || 3517875 || 62424 (105879) || 80 (1048) || 32 (2876) || 728(776) || Checksum failed
|[wiki:r2012ciphers_groestl512 groestl512] || [wiki:r2012platformsimplementations_fritzbox-7170_groestl512_opt32 opt32] || [wiki:r2012compilernames mips-uclib-gcc -O1] || 4.2.1 || 30630661 || 1535225 || 37616 (71774) || 80 (1044) || 32 (2876) || 856(912) || Checksum failed
|[wiki:r2012ciphers_groestl512 groestl512] || [wiki:r2012platformsimplementations_fritzbox-7170_groestl512_opt32 opt32] || [wiki:r2012compilernames mips-uclib-gcc -O2] || 4.2.1 || 22395150 || 1166040 || 30784 (63038) || 80 (1044) || 32 (2876) || 816(872) || Checksum failed
|[wiki:r2012ciphers_groestl512 groestl512] || [wiki:r2012platformsimplementations_fritzbox-7170_groestl512_opt32 opt32] || [wiki:r2012compilernames mips-uclib-gcc -O3] || 4.2.1 || 22007044 || 1115080 || 31746 (64161) || 80 (1044) || 32 (2872) || 728(784) || Checksum failed
|[wiki:r2012ciphers_groestl512 groestl512] || [wiki:r2012platformsimplementations_fritzbox-7170_groestl512_opt32 opt32] || [wiki:r2012compilernames mips-uclib-gcc -Os] || 4.2.1 || 21996577 || 1141329 || 30040 (62279) || 76 (1040) || 32 (2876) || 800(856) || Checksum failed
|[wiki:r2012ciphers_groestl512 groestl512] || [wiki:r2012platformsimplementations_fritzbox-7170_groestl512_sphlib sphlib] || [wiki:r2012compilernames mips-uclib-gcc -O0] || 4.2.1 || 158909516 || 9750198 || 76768 (120223) || 72 (1040) || 32 (2876) || 1448(1496) || Checksum OK
|[wiki:r2012ciphers_groestl512 groestl512] || [wiki:r2012platformsimplementations_fritzbox-7170_groestl512_sphlib sphlib] || [wiki:r2012compilernames mips-uclib-gcc -O1] || 4.2.1 || 56488513 || 3374139 || 65776 (99934) || 68 (1032) || 32 (2876) || 1680(1736) || Checksum OK
|[wiki:r2012ciphers_groestl512 groestl512] || [wiki:r2012platformsimplementations_fritzbox-7170_groestl512_sphlib sphlib] || [wiki:r2012compilernames mips-uclib-gcc -O2] || 4.2.1 || 278257168 || 17414965 || 88528 (120782) || 72 (1036) || 32 (2876) || 7136(7192) || Checksum OK
|[wiki:r2012ciphers_groestl512 groestl512] || [wiki:r2012platformsimplementations_fritzbox-7170_groestl512_sphlib sphlib] || [wiki:r2012compilernames mips-uclib-gcc -O3] || 4.2.1 || 281245587 || 17411295 || 91562 (123977) || 72 (1036) || 32 (2872) || 7136(7192) || Checksum OK
|[wiki:r2012ciphers_groestl512 groestl512] || [wiki:r2012platformsimplementations_fritzbox-7170_groestl512_sphlib sphlib] || [wiki:r2012compilernames mips-uclib-gcc -Os] || 4.2.1 || 285354796 || 17703365 || 89344 (121583) || 72 (1036) || 32 (2876) || 7136(7192) || Checksum OK
|[wiki:r2012ciphers_groestl512 groestl512] || [wiki:r2012platformsimplementations_fritzbox-7170_groestl512_sphlib-adapted sphlib-adapted] || [wiki:r2012compilernames mips-uclib-gcc -O0] || 4.2.1 || 160928604 || 9688572 || 80328 (123783) || 72 (1040) || 32 (2876) || 1448(1496) || Checksum OK
