| '''Hash''' || '''Implementation''' || '''Compiler''' || '''Version''' || '''Checksum Cyc.''' || '''Benchmark Cyc. (1536 b)''' || '''Text Size''' || '''Data Size''' || '''BSS Size''' || '''Stack Size''' || '''Result''' 
|[wiki:r2012ciphers_0hash 0hash] || [wiki:r2012platformsimplementations_msp430fg4618_4mhz_0hash_empty empty] || msp430-gcc  -mmcu=msp430fg4618 -Wl,-section-start= text=0x3200 -O0 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.6.1 20110627 (mspgcc dev 20120125) (GCC) || 21629971 || 54 || 0 (8672) || 0 (8) || 0 (2418) || 0(8) || Checksum OK
|[wiki:r2012ciphers_0hash 0hash] || [wiki:r2012platformsimplementations_msp430fg4618_4mhz_0hash_empty empty] || msp430-gcc  -mmcu=msp430fg4618 -Wl,-section-start= text=0x3200 -O1 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.6.1 20110627 (mspgcc dev 20120125) (GCC) || 3279275 || 41 || 0 (6676) || 0 (8) || 0 (2416) || 0(4) || Checksum OK
|[wiki:r2012ciphers_0hash 0hash] || [wiki:r2012platformsimplementations_msp430fg4618_4mhz_0hash_empty empty] || msp430-gcc  -mmcu=msp430fg4618 -Wl,-section-start= text=0x3200 -O2 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.6.1 20110627 (mspgcc dev 20120125) (GCC) || 3236467 || 38 || 0 (6416) || 0 (8) || 0 (2416) || 0(4) || Checksum OK
|[wiki:r2012ciphers_0hash 0hash] || [wiki:r2012platformsimplementations_msp430fg4618_4mhz_0hash_empty empty] || msp430-gcc  -mmcu=msp430fg4618 -Wl,-section-start= text=0x3200 -O3 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.6.1 20110627 (mspgcc dev 20120125) (GCC) || 3236466 || 38 || 0 (6492) || 0 (8) || 0 (2420) || 0(6) || Checksum OK
|[wiki:r2012ciphers_0hash 0hash] || [wiki:r2012platformsimplementations_msp430fg4618_4mhz_0hash_empty empty] || msp430-gcc  -mmcu=msp430fg4618 -Wl,-section-start= text=0x3200 -Os -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.6.1 20110627 (mspgcc dev 20120125) (GCC) || 3405754 || 38 || 0 (6256) || 0 (8) || 0 (2416) || 0(4) || Checksum OK
|[wiki:r2012ciphers_blake256 blake256] || [wiki:r2012platformsimplementations_msp430fg4618_4mhz_blake256_armcryptolib armcryptolib] || msp430-gcc  -mmcu=msp430fg4618 -Wl,-section-start= text=0x3200 -O0 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.6.1 20110627 (mspgcc dev 20120125) (GCC) || 38706055 || 1749825 || 2964 (11636) || 0 (8) || 0 (2418) || 262(270) || Checksum OK
|[wiki:r2012ciphers_blake256 blake256] || [wiki:r2012platformsimplementations_msp430fg4618_4mhz_blake256_armcryptolib armcryptolib] || msp430-gcc  -mmcu=msp430fg4618 -Wl,-section-start= text=0x3200 -O1 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.6.1 20110627 (mspgcc dev 20120125) (GCC) || 12422480 || 931711 || 1948 (8624) || 0 (8) || 0 (2416) || 250(254) || Checksum OK
|[wiki:r2012ciphers_blake256 blake256] || [wiki:r2012platformsimplementations_msp430fg4618_4mhz_blake256_armcryptolib armcryptolib] || msp430-gcc  -mmcu=msp430fg4618 -Wl,-section-start= text=0x3200 -O2 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.6.1 20110627 (mspgcc dev 20120125) (GCC) || 11732986 || 864707 || 1906 (8322) || 0 (8) || 0 (2416) || 246(250) || Checksum OK
|[wiki:r2012ciphers_blake256 blake256] || [wiki:r2012platformsimplementations_msp430fg4618_4mhz_blake256_armcryptolib armcryptolib] || msp430-gcc  -mmcu=msp430fg4618 -Wl,-section-start= text=0x3200 -O3 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.6.1 20110627 (mspgcc dev 20120125) (GCC) || 11573872 || 851635 || 7120 (13612) || 0 (8) || 0 (2420) || 260(266) || Checksum OK
|[wiki:r2012ciphers_blake256 blake256] || [wiki:r2012platformsimplementations_msp430fg4618_4mhz_blake256_armcryptolib armcryptolib] || msp430-gcc  -mmcu=msp430fg4618 -Wl,-section-start= text=0x3200 -Os -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.6.1 20110627 (mspgcc dev 20120125) (GCC) || 11789317 || 852165 || 1864 (8120) || 0 (8) || 0 (2416) || 252(256) || Checksum OK
|[wiki:r2012ciphers_blake256 blake256] || [wiki:r2012platformsimplementations_msp430fg4618_4mhz_blake256_armcryptolib-msp430_opt armcryptolib-msp430_opt] || msp430-gcc  -mmcu=msp430fg4618 -Wl,-section-start= text=0x3200 -O0 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.6.1 20110627 (mspgcc dev 20120125) (GCC) || 38541217 || 1732726 || 3022 (11694) || 0 (8) || 0 (2418) || 250(258) || Checksum OK
|[wiki:r2012ciphers_blake256 blake256] || [wiki:r2012platformsimplementations_msp430fg4618_4mhz_blake256_armcryptolib-msp430_opt armcryptolib-msp430_opt] || msp430-gcc  -mmcu=msp430fg4618 -Wl,-section-start= text=0x3200 -O1 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.6.1 20110627 (mspgcc dev 20120125) (GCC) || 11674448 || 854114 || 2004 (8680) || 0 (8) || 0 (2416) || 244(248) || Checksum OK
|[wiki:r2012ciphers_blake256 blake256] || [wiki:r2012platformsimplementations_msp430fg4618_4mhz_blake256_armcryptolib-msp430_opt armcryptolib-msp430_opt] || msp430-gcc  -mmcu=msp430fg4618 -Wl,-section-start= text=0x3200 -O2 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.6.1 20110627 (mspgcc dev 20120125) (GCC) || 11193892 || 808784 || 1974 (8390) || 0 (8) || 0 (2416) || 240(244) || Checksum OK
|[wiki:r2012ciphers_blake256 blake256] || [wiki:r2012platformsimplementations_msp430fg4618_4mhz_blake256_armcryptolib-msp430_opt armcryptolib-msp430_opt] || msp430-gcc  -mmcu=msp430fg4618 -Wl,-section-start= text=0x3200 -O3 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.6.1 20110627 (mspgcc dev 20120125) (GCC) || 11034777 || 795712 || 7188 (13680) || 0 (8) || 0 (2420) || 254(260) || Checksum OK
|[wiki:r2012ciphers_blake256 blake256] || [wiki:r2012platformsimplementations_msp430fg4618_4mhz_blake256_armcryptolib-msp430_opt armcryptolib-msp430_opt] || msp430-gcc  -mmcu=msp430fg4618 -Wl,-section-start= text=0x3200 -Os -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.6.1 20110627 (mspgcc dev 20120125) (GCC) || 11447593 || 816717 || 1948 (8204) || 0 (8) || 0 (2416) || 246(250) || Checksum OK
|[wiki:r2012ciphers_blake256 blake256] || [wiki:r2012platformsimplementations_msp430fg4618_4mhz_blake256_ref ref] || msp430-gcc  -mmcu=msp430fg4618 -Wl,-section-start= text=0x3200 -O0 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.6.1 20110627 (mspgcc dev 20120125) (GCC) || 33118506 || 1154948 || 8120 (16792) || 0 (8) || 0 (2418) || 586(594) || Checksum OK
|[wiki:r2012ciphers_blake256 blake256] || [wiki:r2012platformsimplementations_msp430fg4618_4mhz_blake256_ref ref] || msp430-gcc  -mmcu=msp430fg4618 -Wl,-section-start= text=0x3200 -O1 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.6.1 20110627 (mspgcc dev 20120125) (GCC) || 10338045 || 708112 || 5392 (12068) || 0 (8) || 0 (2416) || 514(518) || Checksum OK
|[wiki:r2012ciphers_blake256 blake256] || [wiki:r2012platformsimplementations_msp430fg4618_4mhz_blake256_ref ref] || msp430-gcc  -mmcu=msp430fg4618 -Wl,-section-start= text=0x3200 -O2 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.6.1 20110627 (mspgcc dev 20120125) (GCC) || 9649350 || 641473 || 5190 (11606) || 0 (8) || 0 (2416) || 514(518) || Checksum OK
|[wiki:r2012ciphers_blake256 blake256] || [wiki:r2012platformsimplementations_msp430fg4618_4mhz_blake256_ref ref] || msp430-gcc  -mmcu=msp430fg4618 -Wl,-section-start= text=0x3200 -O3 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.6.1 20110627 (mspgcc dev 20120125) (GCC) || 9454036 || 620969 || 6094 (12586) || 0 (8) || 0 (2420) || 514(520) || Checksum OK
|[wiki:r2012ciphers_blake256 blake256] || [wiki:r2012platformsimplementations_msp430fg4618_4mhz_blake256_ref ref] || msp430-gcc  -mmcu=msp430fg4618 -Wl,-section-start= text=0x3200 -Os -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.6.1 20110627 (mspgcc dev 20120125) (GCC) || 9905251 || 646670 || 5006 (11262) || 0 (8) || 0 (2416) || 510(514) || Checksum OK
|[wiki:r2012ciphers_blake256 blake256] || [wiki:r2012platformsimplementations_msp430fg4618_4mhz_blake256_sphlib sphlib] || msp430-gcc  -mmcu=msp430fg4618 -Wl,-section-start= text=0x3200 -O1 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.6.1 20110627 (mspgcc dev 20120125) (GCC) ||  ||  || 38064 (44740) || 0 (8) || 0 (2416) || unk(unk) || error
|[wiki:r2012ciphers_blake256 blake256] || [wiki:r2012platformsimplementations_msp430fg4618_4mhz_blake256_sphlib sphlib] || msp430-gcc  -mmcu=msp430fg4618 -Wl,-section-start= text=0x3200 -O2 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.6.1 20110627 (mspgcc dev 20120125) (GCC) || 9503196 || 623690 || 34512 (40928) || 0 (8) || 0 (2416) || 2688(2692) || Checksum OK
|[wiki:r2012ciphers_blake256 blake256] || [wiki:r2012platformsimplementations_msp430fg4618_4mhz_blake256_sphlib sphlib] || msp430-gcc  -mmcu=msp430fg4618 -Wl,-section-start= text=0x3200 -O3 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.6.1 20110627 (mspgcc dev 20120125) (GCC) || 9496593 || 623630 || 34482 (40974) || 0 (8) || 0 (2420) || 2684(2690) || Checksum OK
|[wiki:r2012ciphers_blake256 blake256] || [wiki:r2012platformsimplementations_msp430fg4618_4mhz_blake256_sphlib sphlib] || msp430-gcc  -mmcu=msp430fg4618 -Wl,-section-start= text=0x3200 -Os -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.6.1 20110627 (mspgcc dev 20120125) (GCC) || 9435861 || 598541 || 31982 (38238) || 0 (8) || 0 (2416) || 2488(2492) || Checksum OK
|[wiki:r2012ciphers_blake256 blake256] || [wiki:r2012platformsimplementations_msp430fg4618_4mhz_blake256_sphlib-small sphlib-small] || msp430-gcc  -mmcu=msp430fg4618 -Wl,-section-start= text=0x3200 -O0 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.6.1 20110627 (mspgcc dev 20120125) (GCC) || 31841108 || 1018378 || 7060 (15732) || 0 (8) || 0 (2418) || 600(608) || Checksum OK
|[wiki:r2012ciphers_blake256 blake256] || [wiki:r2012platformsimplementations_msp430fg4618_4mhz_blake256_sphlib-small sphlib-small] || msp430-gcc  -mmcu=msp430fg4618 -Wl,-section-start= text=0x3200 -O1 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.6.1 20110627 (mspgcc dev 20120125) (GCC) || 10364641 || 708380 || 7078 (13754) || 0 (8) || 0 (2416) || 760(764) || Checksum OK
|[wiki:r2012ciphers_blake256 blake256] || [wiki:r2012platformsimplementations_msp430fg4618_4mhz_blake256_sphlib-small sphlib-small] || msp430-gcc  -mmcu=msp430fg4618 -Wl,-section-start= text=0x3200 -O2 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.6.1 20110627 (mspgcc dev 20120125) (GCC) || 9602003 || 633939 || 6358 (12774) || 0 (8) || 0 (2416) || 754(758) || Checksum OK
|[wiki:r2012ciphers_blake256 blake256] || [wiki:r2012platformsimplementations_msp430fg4618_4mhz_blake256_sphlib-small sphlib-small] || msp430-gcc  -mmcu=msp430fg4618 -Wl,-section-start= text=0x3200 -O3 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.6.1 20110627 (mspgcc dev 20120125) (GCC) || 9595610 || 633882 || 6330 (12822) || 0 (8) || 0 (2420) || 750(756) || Checksum OK
|[wiki:r2012ciphers_blake256 blake256] || [wiki:r2012platformsimplementations_msp430fg4618_4mhz_blake256_sphlib-small sphlib-small] || msp430-gcc  -mmcu=msp430fg4618 -Wl,-section-start= text=0x3200 -Os -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.6.1 20110627 (mspgcc dev 20120125) (GCC) || 9735649 || 629640 || 5096 (11352) || 0 (8) || 0 (2416) || 564(568) || Checksum OK
|[wiki:r2012ciphers_blake32 blake32] || [wiki:r2012platformsimplementations_msp430fg4618_4mhz_blake32_armcryptolib armcryptolib] || msp430-gcc  -mmcu=msp430fg4618 -Wl,-section-start= text=0x3200 -O0 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.6.1 20110627 (mspgcc dev 20120125) (GCC) || 38920051 || 1772025 || 3022 (11694) || 0 (8) || 0 (2418) || 260(268) || 
|[wiki:r2012ciphers_blake32 blake32] || [wiki:r2012platformsimplementations_msp430fg4618_4mhz_blake32_armcryptolib armcryptolib] || msp430-gcc  -mmcu=msp430fg4618 -Wl,-section-start= text=0x3200 -O1 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.6.1 20110627 (mspgcc dev 20120125) (GCC) || 12463932 || 936011 || 2012 (8688) || 0 (8) || 0 (2416) || 252(256) || 
|[wiki:r2012ciphers_blake32 blake32] || [wiki:r2012platformsimplementations_msp430fg4618_4mhz_blake32_armcryptolib armcryptolib] || msp430-gcc  -mmcu=msp430fg4618 -Wl,-section-start= text=0x3200 -O2 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.6.1 20110627 (mspgcc dev 20120125) (GCC) || 11885534 || 880532 || 1982 (8398) || 0 (8) || 0 (2416) || 246(250) || 
|[wiki:r2012ciphers_blake32 blake32] || [wiki:r2012platformsimplementations_msp430fg4618_4mhz_blake32_armcryptolib armcryptolib] || msp430-gcc  -mmcu=msp430fg4618 -Wl,-section-start= text=0x3200 -O3 -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.6.1 20110627 (mspgcc dev 20120125) (GCC) || 11726420 || 867459 || 7196 (13688) || 0 (8) || 0 (2420) || 260(266) || 
|[wiki:r2012ciphers_blake32 blake32] || [wiki:r2012platformsimplementations_msp430fg4618_4mhz_blake32_armcryptolib armcryptolib] || msp430-gcc  -mmcu=msp430fg4618 -Wl,-section-start= text=0x3200 -Os -fomit-frame-pointer -ffunction-sections -fdata-sections -Wl,-gc-sections || 4.6.1 20110627 (mspgcc dev 20120125) (GCC) || 12075132 || 881814 || 1948 (8204) || 0 (8) || 0 (2416) || 254(258) || 
