| '''Hash''' || '''Implementation''' || '''Compiler''' || '''Version''' || '''Checksum Cyc.''' || '''Benchmark Cyc. (1536 b)''' || '''Text Size''' || '''Data Size''' || '''BSS Size''' || '''Stack Size''' || '''Result''' 
|[wiki:r2011ciphers_0hash 0hash] || [wiki:r2011platformsimplementations_artila_m501_0hash_empty empty] || [wiki:r2011compilernames arm-artila-gcc -O0] || 3.3.2 || 2994368 || 1283 || 0 (22645) || 0 (472) || 0 (2748) || 0(13) || Checksum OK
|[wiki:r2011ciphers_0hash 0hash] || [wiki:r2011platformsimplementations_artila_m501_0hash_empty empty] || [wiki:r2011compilernames arm-artila-gcc -O1] || 3.3.2 || 2335478 || 968 || 0 (17384) || 0 (472) || 0 (2748) || 0(0) || Checksum OK
|[wiki:r2011ciphers_0hash 0hash] || [wiki:r2011platformsimplementations_artila_m501_0hash_empty empty] || [wiki:r2011compilernames arm-artila-gcc -O2] || 3.3.2 || 2281073 || 1114 || 0 (17172) || 0 (472) || 0 (2748) || 0(0) || Checksum OK
|[wiki:r2011ciphers_0hash 0hash] || [wiki:r2011platformsimplementations_artila_m501_0hash_empty empty] || [wiki:r2011compilernames arm-artila-gcc -O3] || 3.3.2 || 2292176 || 1058 || 0 (19820) || 0 (472) || 0 (2748) || 0(0) || Checksum OK
|[wiki:r2011ciphers_0hash 0hash] || [wiki:r2011platformsimplementations_artila_m501_0hash_empty empty] || [wiki:r2011compilernames arm-artila-gcc -Os] || 3.3.2 || 2325116 || 1226 || 0 (17017) || 0 (472) || 0 (2748) || 0(0) || Checksum OK
|[wiki:r2011ciphers_blake256 blake256] || [wiki:r2011platformsimplementations_artila_m501_blake256_armcryptolib armcryptolib] || [wiki:r2011compilernames arm-artila-gcc -O0] || 3.3.2 || 11878785 || 928474 || 3952 (26597) || 0 (472) || 0 (2748) || 272(285) || Checksum OK
|[wiki:r2011ciphers_blake256 blake256] || [wiki:r2011platformsimplementations_artila_m501_blake256_armcryptolib armcryptolib] || [wiki:r2011compilernames arm-artila-gcc -O1] || 3.3.2 || 4585073 || 231874 || 2104 (19488) || 0 (472) || 0 (2748) || 280(280) || Checksum OK
|[wiki:r2011ciphers_blake256 blake256] || [wiki:r2011platformsimplementations_artila_m501_blake256_armcryptolib armcryptolib] || [wiki:r2011compilernames arm-artila-gcc -O2] || 3.3.2 || 4479041 || 225855 || 2100 (19272) || 0 (472) || 0 (2748) || 280(280) || Checksum OK
|[wiki:r2011ciphers_blake256 blake256] || [wiki:r2011platformsimplementations_artila_m501_blake256_armcryptolib armcryptolib] || [wiki:r2011compilernames arm-artila-gcc -O3] || 3.3.2 || 4484903 || 225889 || 2804 (22624) || 0 (472) || 0 (2748) || 424(424) || Checksum OK
|[wiki:r2011ciphers_blake256 blake256] || [wiki:r2011platformsimplementations_artila_m501_blake256_armcryptolib armcryptolib] || [wiki:r2011compilernames arm-artila-gcc -Os] || 3.3.2 || 4571438 || 231728 || 2052 (19069) || 0 (472) || 0 (2748) || 284(284) || Checksum OK
