| '''Run time [s]''' || '''Cycles XBD''' || '''Cycles XBH''' || '''Deviation [cycles]''' || '''Deviation [PPM nominal]''' 
|0 || 266036708 || 266039435 || 2727 || 10
|2 || 266034047 || 266036625 || 2578 || 10
|3 || 266045220 || 266050390 || 5170 || 19
|4 || 266041762 || 266043890 || 2128 || 8
|6 || 266054530 || 266063025 || 8495 || 32
|7 || 266043092 || 266045054 || 1962 || 7
|42 || 266043890 || 266046218 || 2328 || 9
|145 || 266043624 || 266045785 || 2161 || 8
|227 || 266023939 || 266026600 || 2661 || 10
|512 || 266043890 || 266045985 || 2095 || 8
|864 || 266042826 || 266045336 || 2510 || 9
|983 || 266024206 || 266026583 || 2377 || 9
|1068 || 266036175 || 266038786 || 2611 || 10
|1169 || 266030324 || 266032668 || 2344 || 9
|1330 || 266028195 || 266030557 || 2362 || 9
|1421 || 266057456 || 266065769 || 8313 || 31
|1508 || 266034314 || 266036558 || 2244 || 8
|1606 || 266066766 || 266074862 || 8096 || 30
|1687 || 266036442 || 266041862 || 5420 || 20
|1776 || 266073948 || 266081546 || 7598 || 29
|1858 || 266030590 || 266032951 || 2361 || 9
|1943 || 266045485 || 266047415 || 1930 || 7
|2026 || 266063308 || 266071205 || 7897 || 30
|2159 || 266036708 || 266038869 || 2161 || 8
|2304 || 266027132 || 266029593 || 2461 || 9
|2454 || 266029791 || 266032352 || 2561 || 10
|2612 || 266042559 || 266045320 || 2761 || 10
|2653 || 266027398 || 266030457 || 3059 || 11
|2694 || 266042294 || 266045070 || 2776 || 10
|2736 || 266032718 || 266035195 || 2477 || 9
|2777 || 266062775 || 266070989 || 8214 || 31
|3715 || 266041496 || 266043607 || 2111 || 8
|4599 || 266023939 || 266026384 || 2445 || 9
|4777 || 266060382 || 266068828 || 8446 || 32
|4821 || 266048944 || 266051072 || 2128 || 8
|5123 || 266049210 || 266051255 || 2045 || 8
|5376 || 266035644 || 266038354 || 2710 || 10
|5455 || 266042559 || 266044655 || 2096 || 8
|5741 || 266029260 || 266031854 || 2594 || 10
|5909 || 266038038 || 266040565 || 2527 || 9
|6026 || 266043357 || 266045436 || 2079 || 8
|6196 || 266046550 || 266048711 || 2161 || 8
|6542 || 266029791 || 266031820 || 2029 || 8
|6644 || 266027132 || 266029177 || 2045 || 8
|6748 || 266052934 || 266054813 || 1879 || 7
|7035 || 266046816 || 266048695 || 1879 || 7
|7156 || 266031121 || 266033849 || 2728 || 10
|7271 || 266027132 || 266029609 || 2477 || 9
|7334 || 266026600 || 266028944 || 2344 || 9
|7361 || 266048678 || 266050690 || 2012 || 8
|7427 || 266051604 || 266059833 || 8229 || 31
|7464 || 266029260 || 266031438 || 2178 || 8
|7502 || 266063042 || 266071105 || 8063 || 30
|7539 || 266038038 || 266040415 || 2377 || 9
|7580 || 266035644 || 266037672 || 2028 || 8
|7619 || 266043624 || 266045436 || 1812 || 7
|7660 || 266022078 || 266024904 || 2826 || 11
|7701 || 266030058 || 266032502 || 2444 || 9
|7762 || 266032718 || 266034730 || 2012 || 8
|7824 || 266036708 || 266038869 || 2161 || 8
|7882 || 266050539 || 266058919 || 8380 || 31
|7939 || 266043357 || 266045602 || 2245 || 8
|8000 || 266023142 || 266026068 || 2926 || 11
|8090 || 266040964 || 266043292 || 2328 || 9
|8250 || 266046550 || 266048645 || 2095 || 8
|8609 || 266039368 || 266042061 || 2693 || 10
|8747 || 266051338 || 266060066 || 8728 || 33
|8924 || 266033249 || 266035511 || 2262 || 9
|9025 || 266031919 || 266034248 || 2329 || 9
|9172 || 266067829 || 266075561 || 7732 || 29
|9218 || 266037240 || 266039036 || 1796 || 7
|9219 || 266023142 || 266026284 || 3142 || 12
|9221 || 266033249 || 266035445 || 2196 || 8
|9222 || 266046816 || 266054713 || 7897 || 30
|9224 || 266043092 || 266045170 || 2078 || 8
