| '''Implementation''' || '''Try Cycles (1536)''' || '''ROM Usage''' || '''RAM Usage''' || '''Compiler''' || '''Version''' || '''Source''' 
|[wiki:r2012platformsimplementations_atmega1284p_16mhz_blake256_avr-asm-speed avr-asm-speed] || 724338 || 2764 || 303 || [wiki:r2012compilernames avr-gcc 1284p -Os] || 4.3.4 (GCC) || [wiki:r2012runs_322 Run 322]
|[wiki:r2012platformsimplementations_atmega1284p_16mhz_blake256_sphlib sphlib] || 1990050 || 55032 || 2486 || [wiki:r2012compilernames avr-gcc 1284p -O3] || 4.3.4 (GCC) || [wiki:r2012runs_322 Run 322]
|[wiki:r2012platformsimplementations_atmega1284p_16mhz_blake256_ref ref] || 2139244 || 8302 || 762 || [wiki:r2012compilernames avr-gcc 1284p -Os] || 4.3.4 (GCC) || [wiki:r2012runs_322 Run 322]
|[wiki:r2012platformsimplementations_atmega1284p_16mhz_blake256_regs regs] || 2142700 || 64892 || 3201 || [wiki:r2012compilernames avr-gcc 1284p -O1] || 4.3.4 (GCC) || [wiki:r2012runs_322 Run 322]
|[wiki:r2012platformsimplementations_atmega1284p_16mhz_blake256_bswap bswap] || 2148414 || 67698 || 3199 || [wiki:r2012compilernames avr-gcc 1284p -O3] || 4.3.4 (GCC) || [wiki:r2012runs_322 Run 322]
|[wiki:r2012platformsimplementations_atmega1284p_16mhz_blake256_sphlib-small sphlib-small] || 2221799 || 11298 || 1196 || [wiki:r2012compilernames avr-gcc 1284p -O1] || 4.3.4 (GCC) || [wiki:r2012runs_321 Run 321]
|[wiki:r2012platformsimplementations_atmega1284p_16mhz_blake256_armcryptolib armcryptolib] || 2375645 || 23954 || 523 || [wiki:r2012compilernames avr-gcc 1284p -O3] || 4.3.4 (GCC) || [wiki:r2012runs_322 Run 322]
|[wiki:r2012platformsimplementations_atmega1284p_16mhz_blake256_avrcryptolib avrcryptolib] || 2427528 || 3602 || 277 || [wiki:r2012compilernames avr-gcc 1284p -O2] || 4.3.4 (GCC) || [wiki:r2012runs_322 Run 322]
