| '''Implementation''' || '''Try Cycles (1536)''' || '''ROM Usage''' || '''RAM Usage''' || '''Compiler''' || '''Version''' || '''Source''' 
|[wiki:r2011platformsimplementations_fritzbox-7170_jh256_opt32 opt32] || 512881 || 8577 || 452 || [wiki:r2011compilernames mips-uclib-gcc -O2] || 4.2.1 || [wiki:r2011runs_309 Run 309]
|[wiki:r2011platformsimplementations_fritzbox-7170_jh256_sphlib sphlib] || 551730 || 17196 || 1552 || [wiki:r2011compilernames mips-uclib-gcc -O1] || 4.2.1 || [wiki:r2011runs_311 Run 311]
|[wiki:r2011platformsimplementations_fritzbox-7170_jh256_bitslice32 bitslice32] || 556805 || 10305 || 424 || [wiki:r2011compilernames mips-uclib-gcc -O3] || 4.2.1 || [wiki:r2011runs_309 Run 309]
|[wiki:r2011platformsimplementations_fritzbox-7170_jh256_opt64 opt64] || 589413 || 12689 || 516 || [wiki:r2011compilernames mips-uclib-gcc -O1] || 4.2.1 || [wiki:r2011runs_311 Run 311]
|[wiki:r2011platformsimplementations_fritzbox-7170_jh256_sphlib-small sphlib-small] || 596899 || 9202 || 760 || [wiki:r2011compilernames mips-uclib-gcc -O1] || 4.2.1 || [wiki:r2011runs_311 Run 311]
|[wiki:r2011platformsimplementations_fritzbox-7170_jh256_bitslice64 bitslice64] || 759000 || 11737 || 448 || [wiki:r2011compilernames mips-uclib-gcc -O3] || 4.2.1 || [wiki:r2011runs_309 Run 309]
|[wiki:r2011platformsimplementations_fritzbox-7170_jh256_opt8 opt8] || 7151197 || 5951 || 1004 || [wiki:r2011compilernames mips-uclib-gcc -O3] || 4.2.1 || [wiki:r2011runs_311 Run 311]
|[wiki:r2011platformsimplementations_fritzbox-7170_jh256_ref ref] || 16278380 || 4897 || 1320 || [wiki:r2011compilernames mips-uclib-gcc -O3] || 4.2.1 || [wiki:r2011runs_309 Run 309]
